"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","w","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","w potential","w vector e:0","w vector e:1","w vector e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.3232e-05,8.524e-05,0.87817,3.3232e-05,137.26,-8.0299,1.7904e+08,-12304,2.6149e-09,-1.2649e-07,607.34,1.5642e-10,-3.6431e-08,-0.015462,3.2867e-15,-1.5896e-13,0.00076321,1.9669e-16,-4.578e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.003705,0,0.003705,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.3073e-05,8.5608e-05,0.87382,3.3073e-05,137.27,-7.9992,1.8065e+08,-12280,2.5973e-09,-1.3064e-07,606.17,1.5513e-10,-3.7123e-08,-0.015432,3.2646e-15,-1.6417e-13,0.00076173,1.9508e-16,-4.665e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.00371,0,0.00371,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.2915e-05,8.5975e-05,0.86947,3.2915e-05,137.29,-7.9684,1.8225e+08,-12257,2.5796e-09,-1.3479e-07,604.99,1.5385e-10,-3.7815e-08,-0.015402,3.2425e-15,-1.6938e-13,0.00076025,1.9346e-16,-4.7519e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.003715,0,0.003715,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.2756e-05,8.6343e-05,0.86512,3.2756e-05,137.3,-7.9377,1.8386e+08,-12233,2.562e-09,-1.3894e-07,603.82,1.5256e-10,-3.8506e-08,-0.015372,3.2203e-15,-1.7459e-13,0.00075878,1.9185e-16,-4.8388e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.00372,0,0.00372,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.2597e-05,8.671e-05,0.86077,3.2597e-05,137.32,-7.907,1.8547e+08,-12209,2.5444e-09,-1.4308e-07,602.64,1.5127e-10,-3.9198e-08,-0.015342,3.1982e-15,-1.798e-13,0.0007573,1.9023e-16,-4.9258e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.003725,0,0.003725,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.2438e-05,8.7077e-05,0.85642,3.2438e-05,137.33,-7.8763,1.8707e+08,-12185,2.5268e-09,-1.4723e-07,601.47,1.4998e-10,-3.989e-08,-0.015312,3.176e-15,-1.8502e-13,0.00075583,1.8862e-16,-5.0127e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.00373,0,0.00373,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.228e-05,8.7445e-05,0.85207,3.228e-05,137.35,-7.8455,1.8868e+08,-12161,2.5092e-09,-1.5138e-07,600.29,1.487e-10,-4.0582e-08,-0.015282,3.1539e-15,-1.9023e-13,0.00075435,1.87e-16,-5.0996e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.003735,0,0.003735,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.2121e-05,8.7812e-05,0.84772,3.2121e-05,137.36,-7.8148,1.9028e+08,-12138,2.4916e-09,-1.5553e-07,599.12,1.4741e-10,-4.1273e-08,-0.015253,3.1318e-15,-1.9544e-13,0.00075287,1.8538e-16,-5.1866e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.00374,0,0.00374,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1962e-05,8.818e-05,0.84337,3.1962e-05,137.38,-7.7841,1.9189e+08,-12114,2.4739e-09,-1.5968e-07,597.94,1.4612e-10,-4.1965e-08,-0.015223,3.1096e-15,-2.0065e-13,0.0007514,1.8377e-16,-5.2735e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6052e-05,4.8157e-05,1.1809,-12.124,123.09,-14.373,0,-14025,-1381.3,-9.2333e-06,692.27,68.183,2.0345e-05,-0.017624,-0.0017358,-1.1603e-11,0.00086993,8.5681e-05,2.5566e-11,0,0,0,0,1,0.003745,0,0.003745,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1803e-05,8.8547e-05,0.83902,3.1803e-05,137.39,-7.7534,1.9349e+08,-12090,2.4563e-09,-1.6382e-07,596.77,1.4484e-10,-4.2657e-08,-0.015193,3.0874e-15,-2.0587e-13,0.00074992,1.8215e-16,-5.3604e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.00375,0,0.00375,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1645e-05,8.8914e-05,0.83467,3.1645e-05,137.41,-7.7226,1.951e+08,-12066,2.4387e-09,-1.6797e-07,595.59,1.4355e-10,-4.3349e-08,-0.015163,3.0653e-15,-2.1108e-13,0.00074844,1.8054e-16,-5.4474e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.003755,0,0.003755,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1486e-05,8.9282e-05,0.83032,3.1486e-05,137.42,-7.6919,1.967e+08,-12042,2.4211e-09,-1.7212e-07,594.42,1.4226e-10,-4.4041e-08,-0.015133,3.0432e-15,-2.1629e-13,0.00074697,1.7892e-16,-5.5343e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.00376,0,0.00376,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1327e-05,8.9649e-05,0.82597,3.1327e-05,137.44,-7.6612,1.9831e+08,-12019,2.4034e-09,-1.7627e-07,593.24,1.4098e-10,-4.4732e-08,-0.015103,3.021e-15,-2.215e-13,0.00074549,1.7731e-16,-5.6212e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.003765,0,0.003765,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.1168e-05,9.0017e-05,0.82162,3.1168e-05,137.45,-7.6305,1.9991e+08,-11995,2.3858e-09,-1.8041e-07,592.07,1.3969e-10,-4.5424e-08,-0.015073,2.9989e-15,-2.2672e-13,0.00074401,1.7569e-16,-5.7082e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.00377,0,0.00377,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.101e-05,9.0384e-05,0.81727,3.101e-05,137.47,-7.5998,2.0152e+08,-11971,2.3682e-09,-1.8456e-07,590.89,1.384e-10,-4.6116e-08,-0.015043,2.9767e-15,-2.3193e-13,0.00074254,1.7408e-16,-5.7951e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.003775,0,0.003775,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0851e-05,9.0751e-05,0.81292,3.0851e-05,137.48,-7.569,2.0313e+08,-11947,2.3506e-09,-1.8871e-07,589.72,1.3711e-10,-4.6808e-08,-0.015013,2.9546e-15,-2.3714e-13,0.00074106,1.7246e-16,-5.882e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.00378,0,0.00378,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0692e-05,9.1119e-05,0.80857,3.0692e-05,137.5,-7.5383,2.0473e+08,-11923,2.333e-09,-1.9286e-07,588.54,1.3583e-10,-4.75e-08,-0.014983,2.9325e-15,-2.4235e-13,0.00073959,1.7084e-16,-5.969e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.003785,0,0.003785,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0533e-05,9.1486e-05,0.80422,3.0533e-05,137.51,-7.5076,2.0634e+08,-11900,2.3154e-09,-1.9701e-07,587.37,1.3454e-10,-4.8191e-08,-0.014953,2.9103e-15,-2.4756e-13,0.00073811,1.6923e-16,-6.0559e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3878e-05,6.9786e-05,1.1809,14.409,146.29,-3.5555,0,-14025,1381.3,4.1649e-06,692.27,-68.183,-6.2387e-06,-0.017624,0.0017358,5.2338e-12,0.00086993,-8.5681e-05,-7.8398e-12,0,0,0,0,1,0.00379,0,0.00379,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0394e-05,9.1686e-05,0.80053,3.0394e-05,137.52,-7.4767,2.0725e+08,-11887,2.4261e-09,-1.9765e-07,586.73,1.2763e-10,-4.8219e-08,-0.014937,3.0494e-15,-2.4838e-13,0.00073731,1.6055e-16,-6.0593e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003795,0,0.003795,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0265e-05,9.1792e-05,0.79721,3.0265e-05,137.52,-7.4456,2.0778e+08,-11880,2.6083e-09,-1.9635e-07,586.4,1.1759e-10,-4.7876e-08,-0.014929,3.2784e-15,-2.4674e-13,0.00073689,1.4793e-16,-6.0163e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.0038,0,0.0038,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0136e-05,9.1899e-05,0.79389,3.0136e-05,137.52,-7.4146,2.0831e+08,-11873,2.7905e-09,-1.9505e-07,586.07,1.0755e-10,-4.7533e-08,-0.01492,3.5074e-15,-2.451e-13,0.00073647,1.3532e-16,-5.9732e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003805,0,0.003805,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-3.0007e-05,9.2005e-05,0.79057,3.0007e-05,137.52,-7.3836,2.0884e+08,-11866,2.9727e-09,-1.9374e-07,585.73,9.7516e-11,-4.719e-08,-0.014912,3.7364e-15,-2.4346e-13,0.00073606,1.227e-16,-5.9301e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00381,0,0.00381,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9878e-05,9.2111e-05,0.78724,2.9878e-05,137.52,-7.3526,2.0937e+08,-11860,3.1549e-09,-1.9244e-07,585.4,8.7477e-11,-4.6847e-08,-0.014903,3.9654e-15,-2.4182e-13,0.00073564,1.1008e-16,-5.887e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003815,0,0.003815,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9749e-05,9.2217e-05,0.78392,2.9749e-05,137.52,-7.3216,2.099e+08,-11853,3.3372e-09,-1.9113e-07,585.07,7.7438e-11,-4.6504e-08,-0.014895,4.1943e-15,-2.4019e-13,0.00073522,9.7468e-17,-5.8439e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00382,0,0.00382,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.962e-05,9.2324e-05,0.7806,2.962e-05,137.52,-7.2905,2.1043e+08,-11846,3.5194e-09,-1.8983e-07,584.73,6.7399e-11,-4.6161e-08,-0.014886,4.4233e-15,-2.3855e-13,0.0007348,8.4852e-17,-5.8008e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003825,0,0.003825,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9492e-05,9.243e-05,0.77728,2.9491e-05,137.52,-7.2595,2.1096e+08,-11839,3.7016e-09,-1.8853e-07,584.4,5.736e-11,-4.5818e-08,-0.014878,4.6523e-15,-2.3691e-13,0.00073438,7.2236e-17,-5.7577e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00383,0,0.00383,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9363e-05,9.2536e-05,0.77396,2.9363e-05,137.53,-7.2285,2.1149e+08,-11833,3.8838e-09,-1.8722e-07,584.07,4.7321e-11,-4.5475e-08,-0.014869,4.8813e-15,-2.3527e-13,0.00073396,5.962e-17,-5.7146e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003835,0,0.003835,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9234e-05,9.2643e-05,0.77064,2.9234e-05,137.53,-7.1975,2.1202e+08,-11826,4.0661e-09,-1.8592e-07,583.73,3.7282e-11,-4.5132e-08,-0.014861,5.1102e-15,-2.3363e-13,0.00073354,4.7003e-17,-5.6715e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00384,0,0.00384,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.9105e-05,9.2749e-05,0.76731,2.9105e-05,137.53,-7.1664,2.1255e+08,-11819,4.2483e-09,-1.8462e-07,583.4,2.7243e-11,-4.4789e-08,-0.014852,5.3392e-15,-2.3199e-13,0.00073312,3.4387e-17,-5.6284e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003845,0,0.003845,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8976e-05,9.2855e-05,0.76399,2.8976e-05,137.53,-7.1354,2.1308e+08,-11812,4.4305e-09,-1.8331e-07,583.07,1.7204e-11,-4.4446e-08,-0.014844,5.5682e-15,-2.3036e-13,0.0007327,2.177e-17,-5.5853e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00385,0,0.00385,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8847e-05,9.2962e-05,0.76067,2.8847e-05,137.53,-7.1044,2.136e+08,-11806,4.6127e-09,-1.8201e-07,582.73,7.165e-12,-4.4103e-08,-0.014835,5.7972e-15,-2.2872e-13,0.00073229,9.1539e-18,-5.5422e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003855,0,0.003855,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8718e-05,9.3068e-05,0.75735,2.8718e-05,137.53,-7.0734,2.1413e+08,-11799,4.7949e-09,-1.807e-07,582.4,-2.8735e-12,-4.3761e-08,-0.014827,6.0262e-15,-2.2708e-13,0.00073187,-3.4619e-18,-5.4991e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00386,0,0.00386,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8589e-05,9.3174e-05,0.75403,2.8589e-05,137.53,-7.0423,2.1466e+08,-11792,4.9772e-09,-1.794e-07,582.07,-1.2913e-11,-4.3418e-08,-0.014818,6.2551e-15,-2.2544e-13,0.00073145,-1.6078e-17,-5.456e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003865,0,0.003865,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.846e-05,9.3281e-05,0.75071,2.846e-05,137.53,-7.0113,2.1519e+08,-11785,5.1594e-09,-1.781e-07,581.73,-2.2952e-11,-4.3075e-08,-0.01481,6.4841e-15,-2.238e-13,0.00073103,-2.8695e-17,-5.4129e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00387,0,0.00387,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8331e-05,9.3387e-05,0.74738,2.8331e-05,137.53,-6.9803,2.1572e+08,-11779,5.3416e-09,-1.7679e-07,581.4,-3.2991e-11,-4.2732e-08,-0.014802,6.7131e-15,-2.2216e-13,0.00073061,-4.1311e-17,-5.3698e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003875,0,0.003875,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8203e-05,9.3493e-05,0.74406,2.8202e-05,137.53,-6.9493,2.1625e+08,-11772,5.5238e-09,-1.7549e-07,581.07,-4.303e-11,-4.2389e-08,-0.014793,6.9421e-15,-2.2053e-13,0.00073019,-5.3928e-17,-5.3267e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00388,0,0.00388,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.8074e-05,9.36e-05,0.74074,2.8074e-05,137.53,-6.9182,2.1678e+08,-11765,5.7061e-09,-1.7419e-07,580.73,-5.3069e-11,-4.2046e-08,-0.014785,7.1711e-15,-2.1889e-13,0.00072977,-6.6544e-17,-5.2836e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003885,0,0.003885,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.7945e-05,9.3706e-05,0.73742,2.7945e-05,137.53,-6.8872,2.1731e+08,-11758,5.8883e-09,-1.7288e-07,580.4,-6.3107e-11,-4.1703e-08,-0.014776,7.4e-15,-2.1725e-13,0.00072935,-7.916e-17,-5.2405e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.00389,0,0.00389,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.7816e-05,9.3812e-05,0.7341,2.7816e-05,137.54,-6.8562,2.1784e+08,-11752,6.0705e-09,-1.7158e-07,580.07,-7.3146e-11,-4.136e-08,-0.014768,7.629e-15,-2.1561e-13,0.00072893,-9.1776e-17,-5.1974e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.003895,0,0.003895,0.005
2.4652e-29,2.4652e-29,0,0,0,0,0,0,-2.7687e-05,9.3919e-05,0.73078,2.7687e-05,137.54,-6.8252,2.1837e+08,-11745,6.2527e-09,-1.7027e-07,579.73,-8.3185e-11,-4.1017e-08,-0.014759,7.858e-15,-2.1397e-13,0.00072852,-1.0439e-16,-5.1543e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8105e-06,0.00012089,0.40133,14.215,144.33,-1.0015,0,-10710,1054.9,-1.063e-06,528.67,-52.069,1.3408e-06,-0.013459,0.0013256,-1.3359e-12,0.00066434,-6.5432e-05,1.6849e-12,0,0,0,0,1,0.0039,0,0.0039,0.005
