"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","w","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","w potential","w vector e:0","w vector e:1","w vector e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.8201e-50,8.8201e-50,-108.46,-72.119,-2.5254e+05,-83.816,-110.47,-7.627e+06,-1.8701e-06,-1.2434e-06,-0.0043541,-1.4451e-06,-1.9046e-06,-0.1315,5.029e+05,-10.301,2.1964e-07,-0.00083515,384.33,-1.2544e-06,-0.0014158,-1.2944e-05,2.7601e-13,-1.0495e-09,0.00048297,-1.5764e-12,-1.7792e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.0001,0,0.0001,0.005
8.8201e-50,8.8201e-50,-109.48,-53.396,-3.8283e+05,-67.855,-100.52,-7.6341e+06,-1.8876e-06,-9.2062e-07,-0.0066005,-1.1699e-06,-1.7332e-06,-0.13162,5.0355e+05,-8.3403,3.0049e-07,-0.00086049,403.99,-1.2874e-06,-0.0013802,-1.0481e-05,3.7761e-13,-1.0813e-09,0.00050767,-1.6178e-12,-1.7345e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.000105,0,0.000105,0.005
8.8201e-50,8.8201e-50,-110.49,-34.674,-5.1312e+05,-51.894,-90.577,-7.6412e+06,-1.9051e-06,-5.9782e-07,-0.008847,-8.9471e-07,-1.5617e-06,-0.13174,5.042e+05,-6.3797,3.8134e-07,-0.00088582,423.65,-1.3203e-06,-0.0013447,-8.017e-06,4.7921e-13,-1.1132e-09,0.00053238,-1.6591e-12,-1.6897e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.00011,0,0.00011,0.005
8.8201e-50,8.8201e-50,-111.51,-15.952,-6.4342e+05,-35.932,-80.632,-7.6482e+06,-1.9226e-06,-2.7502e-07,-0.011093,-6.1952e-07,-1.3902e-06,-0.13187,5.0485e+05,-4.4191,4.6221e-07,-0.00091115,443.31,-1.3536e-06,-0.0013091,-5.5532e-06,5.8083e-13,-1.145e-09,0.00055708,-1.7009e-12,-1.645e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.000115,0,0.000115,0.005
8.8201e-50,8.8201e-50,-112.53,2.7707,-7.7371e+05,-19.971,-70.686,-7.6553e+06,-1.9401e-06,4.7781e-08,-0.01334,-3.4433e-07,-1.2187e-06,-0.13199,5.055e+05,-2.4585,5.4307e-07,-0.00093648,462.97,-1.3866e-06,-0.0012735,-3.0895e-06,6.8244e-13,-1.1768e-09,0.00058178,-1.7424e-12,-1.6003e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.00012,0,0.00012,0.005
8.8201e-50,8.8201e-50,-113.54,21.493,-9.04e+05,-4.0102,-60.74,-7.6624e+06,-1.9576e-06,3.7058e-07,-0.015586,-6.9139e-08,-1.0473e-06,-0.13211,5.0615e+05,-0.49793,6.2393e-07,-0.00096182,482.63,-1.4196e-06,-0.0012379,-6.2572e-07,7.8405e-13,-1.2087e-09,0.00060649,-1.784e-12,-1.5556e-09,0.5,-91.966,-68.096,-1.1967e+05,-36.444,-91.096,-7.6262e+06,-1.5856e-06,-1.1741e-06,-0.0020633,-6.2835e-07,-1.5706e-06,-0.13149,5.0325e+05,-17.722,-8.6989,-0.00062749,337.39,100.87,-0.00098728,-2.227e-05,-1.0931e-05,-7.8853e-10,0.00042398,0.00012676,-1.2407e-09,0.475,-1.3911e-06,-1.4807e-06,100,1,0.000125,0,0.000125,0.005
8.8201e-50,8.8201e-50,-87.851,30.976,-1.1205e+06,1.3955,-47.653,-7.6436e+06,-1.5147e-06,5.3408e-07,-0.01932,2.4063e-08,-8.2162e-07,-0.13178,5.1149e+05,9.5263,5.2684e-07,-0.00094543,500.69,-1.2837e-06,-0.0012188,1.1971e-05,6.6205e-13,-1.1881e-09,0.00062919,-1.6131e-12,-1.5315e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00013,0,0.00013,0.005
8.8201e-50,8.8201e-50,-62.16,40.459,-1.3371e+06,6.8011,-34.567,-7.6247e+06,-1.0717e-06,6.9757e-07,-0.023053,1.1726e-07,-5.9598e-07,-0.13146,5.1683e+05,19.55,4.2976e-07,-0.00092903,518.76,-1.1477e-06,-0.0011996,2.4568e-05,5.4005e-13,-1.1675e-09,0.00065189,-1.4422e-12,-1.5075e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000135,0,0.000135,0.005
8.8201e-50,8.8201e-50,-36.468,49.941,-1.5536e+06,12.207,-21.48,-7.6058e+06,-6.2877e-07,8.6107e-07,-0.026787,2.1047e-07,-3.7035e-07,-0.13113,5.2217e+05,29.575,3.3267e-07,-0.00091264,536.82,-1.0117e-06,-0.0011805,3.7165e-05,4.1805e-13,-1.1469e-09,0.00067459,-1.2714e-12,-1.4834e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00014,0,0.00014,0.005
8.8201e-50,8.8201e-50,-10.777,59.424,-1.7702e+06,17.612,-8.3929,-7.5869e+06,-1.8581e-07,1.0246e-06,-0.03052,3.0367e-07,-1.4471e-07,-0.13081,5.2751e+05,39.599,2.3559e-07,-0.00089625,554.89,-8.7576e-07,-0.0011613,4.9761e-05,2.9605e-13,-1.1263e-09,0.00069729,-1.1005e-12,-1.4593e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000145,0,0.000145,0.005
8.8201e-50,8.8201e-50,14.915,68.907,-1.9867e+06,23.018,4.694,-7.5681e+06,2.5714e-07,1.1881e-06,-0.034254,3.9687e-07,8.0923e-08,-0.13048,5.3285e+05,49.623,1.3851e-07,-0.00087986,572.95,-7.3979e-07,-0.0011421,6.2358e-05,1.7405e-13,-1.1057e-09,0.00072,-9.2965e-13,-1.4353e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00015,0,0.00015,0.005
8.8201e-50,8.8201e-50,40.606,78.39,-2.2032e+06,28.424,17.781,-7.5492e+06,7.001e-07,1.3516e-06,-0.037987,4.9007e-07,3.0656e-07,-0.13016,5.3819e+05,59.647,4.1421e-08,-0.00086347,591.02,-6.0382e-07,-0.001123,7.4955e-05,5.2051e-14,-1.0851e-09,0.0007427,-7.5879e-13,-1.4112e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000155,0,0.000155,0.005
8.8201e-50,8.8201e-50,66.297,87.872,-2.4198e+06,33.829,30.868,-7.5303e+06,1.1431e-06,1.515e-06,-0.04172,5.8327e-07,5.3219e-07,-0.12983,5.4353e+05,69.672,-5.5663e-08,-0.00084708,609.08,-4.6786e-07,-0.0011038,8.7552e-05,-6.9948e-14,-1.0645e-09,0.0007654,-5.8793e-13,-1.3871e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00016,0,0.00016,0.005
8.8201e-50,8.8201e-50,91.989,97.355,-2.6363e+06,39.235,43.954,-7.5115e+06,1.586e-06,1.6785e-06,-0.045454,6.7647e-07,7.5783e-07,-0.12951,5.4886e+05,79.696,-1.5275e-07,-0.00083068,627.15,-3.3189e-07,-0.0010847,0.00010015,-1.9195e-13,-1.0439e-09,0.0007881,-4.1707e-13,-1.3631e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000165,0,0.000165,0.005
8.8201e-50,8.8201e-50,117.68,106.84,-2.8529e+06,44.641,57.041,-7.4926e+06,2.029e-06,1.842e-06,-0.049187,7.6967e-07,9.8347e-07,-0.12918,5.542e+05,89.72,-2.4983e-07,-0.00081429,645.22,-1.9592e-07,-0.0010655,0.00011275,-3.1395e-13,-1.0233e-09,0.0008108,-2.4621e-13,-1.339e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00017,0,0.00017,0.005
8.8201e-50,8.8201e-50,143.37,116.32,-3.0694e+06,50.046,70.128,-7.4737e+06,2.4719e-06,2.0055e-06,-0.052921,8.6287e-07,1.2091e-06,-0.12886,5.5954e+05,99.744,-3.4692e-07,-0.0007979,663.28,-5.9957e-08,-0.0010464,0.00012534,-4.3595e-13,-1.0027e-09,0.0008335,-7.5345e-14,-1.3149e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000175,0,0.000175,0.005
8.8201e-50,8.8201e-50,169.06,125.8,-3.2859e+06,55.452,83.215,-7.4548e+06,2.9149e-06,2.169e-06,-0.056654,9.5607e-07,1.4347e-06,-0.12853,5.6488e+05,109.77,-4.44e-07,-0.00078151,681.35,7.601e-08,-0.0010272,0.00013794,-5.5795e-13,-9.8207e-10,0.0008562,9.5517e-14,-1.2908e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.00018,0,0.00018,0.005
8.8201e-50,8.8201e-50,194.75,135.29,-3.5025e+06,60.858,96.302,-7.436e+06,3.3578e-06,2.3325e-06,-0.060388,1.0493e-06,1.6604e-06,-0.12821,5.7022e+05,119.79,-5.4108e-07,-0.00076512,699.41,2.1198e-07,-0.0010081,0.00015054,-6.7995e-13,-9.6148e-10,0.00087891,2.6638e-13,-1.2668e-09,0.5,8.7728,-25.602,-2.2069e+06,-20.436,-22.983,-7.5582e+06,1.5126e-07,-4.4141e-07,-0.038049,-3.5234e-07,-3.9626e-07,-0.13031,5.394e+05,47.937,4.5352,-0.00051976,571.86,108.34,-0.00099446,6.0239e-05,5.6991e-06,-6.5315e-10,0.00071862,0.00013615,-1.2497e-09,0.475,-1.4255e-06,-1.3335e-06,100,1,0.000185,0,0.000185,0.005
8.8201e-50,8.8201e-50,195.36,131.41,-3.759e+06,60.62,94.187,-7.3812e+06,3.3682e-06,2.2657e-06,-0.06481,1.0452e-06,1.6239e-06,-0.12726,5.8092e+05,135.87,-6.3054e-07,-0.00073242,716.41,3.1735e-07,-0.00096837,0.00017073,-7.9235e-13,-9.2039e-10,0.00090027,3.988e-13,-1.2169e-09,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00019,0,0.00019,0.005
8.8201e-50,8.8201e-50,170.87,114.17,-4.0555e+06,54.74,76.872,-7.2906e+06,2.946e-06,1.9684e-06,-0.069922,9.4379e-07,1.3254e-06,-0.1257,5.9698e+05,157.99,-7.1235e-07,-0.00068342,732.35,3.9214e-07,-0.00090814,0.00019854,-8.9517e-13,-8.5881e-10,0.0009203,4.9278e-13,-1.1412e-09,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000195,0,0.000195,0.005
8.8201e-50,8.8201e-50,146.38,96.928,-4.352e+06,48.859,59.556,-7.2e+06,2.5238e-06,1.6712e-06,-0.075034,8.424e-07,1.0268e-06,-0.12414,6.1303e+05,180.11,-7.9417e-07,-0.00063442,748.29,4.6693e-07,-0.00084791,0.00022634,-9.9798e-13,-7.9723e-10,0.00094032,5.8676e-13,-1.0655e-09,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.0002,0,0.0002,0.005
8.8201e-50,8.8201e-50,121.89,79.687,-4.6485e+06,42.978,42.241,-7.1093e+06,2.1015e-06,1.3739e-06,-0.080146,7.4101e-07,7.2828e-07,-0.12258,6.2909e+05,202.24,-8.7599e-07,-0.00058542,764.22,5.4172e-07,-0.00078768,0.00025414,-1.1008e-12,-7.3566e-10,0.00096035,6.8074e-13,-9.8983e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000205,0,0.000205,0.005
8.8201e-50,8.8201e-50,97.4,62.447,-4.945e+06,37.098,24.925,-7.0187e+06,1.6793e-06,1.0767e-06,-0.085258,6.3962e-07,4.2974e-07,-0.12101,6.4515e+05,224.36,-9.5781e-07,-0.00053641,780.16,6.165e-07,-0.00072745,0.00028194,-1.2036e-12,-6.7408e-10,0.00098038,7.7472e-13,-9.1414e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00021,0,0.00021,0.005
8.8201e-50,8.8201e-50,72.911,45.207,-5.2414e+06,31.217,7.6093,-6.9281e+06,1.2571e-06,7.7944e-07,-0.09037,5.3823e-07,1.3119e-07,-0.11945,6.6121e+05,246.49,-1.0396e-06,-0.00048741,796.1,6.9129e-07,-0.00066722,0.00030974,-1.3064e-12,-6.125e-10,0.0010004,8.687e-13,-8.3845e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000215,0,0.000215,0.005
8.8201e-50,8.8201e-50,48.422,27.967,-5.5379e+06,25.337,-9.7064,-6.8374e+06,8.3485e-07,4.8219e-07,-0.095482,4.3684e-07,-1.6735e-07,-0.11789,6.7726e+05,268.61,-1.1214e-06,-0.00043841,812.04,7.6608e-07,-0.00060699,0.00033754,-1.4092e-12,-5.5092e-10,0.0010204,9.6268e-13,-7.6276e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00022,0,0.00022,0.005
8.8201e-50,8.8201e-50,23.933,10.727,-5.8344e+06,19.456,-27.022,-6.7468e+06,4.1263e-07,1.8495e-07,-0.10059,3.3545e-07,-4.659e-07,-0.11632,6.9332e+05,290.73,-1.2033e-06,-0.00038941,827.97,8.4087e-07,-0.00054676,0.00036535,-1.5121e-12,-4.8935e-10,0.0010405,1.0567e-12,-6.8707e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000225,0,0.000225,0.005
8.8201e-50,8.8201e-50,-0.55647,-6.513,-6.1309e+06,13.575,-44.338,-6.6562e+06,-9.5976e-09,-1.1229e-07,-0.10571,2.3406e-07,-7.6444e-07,-0.11476,7.0938e+05,312.86,-1.2851e-06,-0.00034041,843.91,9.1566e-07,-0.00048653,0.00039315,-1.6149e-12,-4.2777e-10,0.0010605,1.1506e-12,-6.1139e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00023,0,0.00023,0.005
8.8201e-50,8.8201e-50,-25.046,-23.753,-6.4274e+06,7.6947,-61.653,-6.5656e+06,-4.3182e-07,-4.0954e-07,-0.11082,1.3267e-07,-1.063e-06,-0.1132,7.2543e+05,334.98,-1.3669e-06,-0.00029141,859.85,9.9044e-07,-0.00042629,0.00042095,-1.7177e-12,-3.6619e-10,0.0010805,1.2446e-12,-5.357e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000235,0,0.000235,0.005
8.8201e-50,8.8201e-50,-49.535,-40.993,-6.7239e+06,1.8141,-78.969,-6.4749e+06,-8.5405e-07,-7.0678e-07,-0.11593,3.128e-08,-1.3615e-06,-0.11164,7.4149e+05,357.1,-1.4487e-06,-0.0002424,875.78,1.0652e-06,-0.00036606,0.00044875,-1.8205e-12,-3.0461e-10,0.0011005,1.3386e-12,-4.6001e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00024,0,0.00024,0.005
8.8201e-50,8.8201e-50,-74.024,-58.233,-7.0204e+06,-4.0665,-96.285,-6.3843e+06,-1.2763e-06,-1.004e-06,-0.12104,-7.011e-08,-1.6601e-06,-0.11007,7.5755e+05,379.23,-1.5305e-06,-0.0001934,891.72,1.14e-06,-0.00030583,0.00047655,-1.9233e-12,-2.4304e-10,0.0011206,1.4326e-12,-3.8432e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.000245,0,0.000245,0.005
8.8201e-50,8.8201e-50,-98.513,-75.473,-7.3169e+06,-9.9471,-113.6,-6.2937e+06,-1.6985e-06,-1.3013e-06,-0.12615,-1.715e-07,-1.9586e-06,-0.10851,7.7361e+05,401.35,-1.6124e-06,-0.0001444,907.66,1.2148e-06,-0.0002456,0.00050435,-2.0261e-12,-1.8146e-10,0.0011406,1.5266e-12,-3.0863e-10,0.5,95.751,81.288,-5.3186e+06,54.099,36.471,-6.9158e+06,1.6509e-06,1.4015e-06,-0.0917,9.3274e-07,6.2882e-07,-0.11924,6.6642e+05,233.81,26.648,-0.00070641,791.51,110.38,-0.00058568,0.00029381,3.3487e-05,-8.877e-10,0.00099464,0.0001387,-7.3599e-10,0.475,-1.4827e-06,-1.1411e-06,100,1,0.00025,0,0.00025,0.005
8.8201e-50,8.8201e-50,-87.096,-68.757,-7.6684e+06,-12.676,-98.396,-6.0695e+06,-1.5017e-06,-1.1855e-06,-0.13221,-2.1855e-07,-1.6965e-06,-0.10465,8.1058e+05,438.26,-1.5595e-06,-0.00015251,914.9,1.1621e-06,-0.00023625,0.00055073,-1.9597e-12,-1.9166e-10,0.0011497,1.4604e-12,-2.9688e-10,0.5,-41.622,-10.943,-9.2862e+06,-39.846,-20.426,-5.0507e+06,-7.1762e-07,-1.8867e-07,-0.16011,-6.87e-07,-3.5218e-07,-0.087082,9.8207e+05,584.52,56.955,0.00040214,948.95,105.54,-0.00028848,0.00073453,7.1571e-05,5.0534e-10,0.0011925,0.00013262,-3.6251e-10,0.475,-1.4914e-06,-8.3467e-07,100,1,0.000255,0,0.000255,0.005
8.8201e-50,8.8201e-50,-75.679,-62.041,-8.02e+06,-15.405,-83.191,-5.8454e+06,-1.3048e-06,-1.0697e-06,-0.13828,-2.656e-07,-1.4343e-06,-0.10078,8.4756e+05,475.16,-1.5067e-06,-0.00016063,922.14,1.1094e-06,-0.0002269,0.0005971,-1.8933e-12,-2.0185e-10,0.0011588,1.3942e-12,-2.8513e-10,0.5,-41.622,-10.943,-9.2862e+06,-39.846,-20.426,-5.0507e+06,-7.1762e-07,-1.8867e-07,-0.16011,-6.87e-07,-3.5218e-07,-0.087082,9.8207e+05,584.52,56.955,0.00040214,948.95,105.54,-0.00028848,0.00073453,7.1571e-05,5.0534e-10,0.0011925,0.00013262,-3.6251e-10,0.475,-1.4914e-06,-8.3467e-07,100,1,0.00026,0,0.00026,0.005
