"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.023898,0.019222,7.0134e-10,-0.026407,4.6884,-2.7059e-09,-0.018677,-5.3288,7.0292e-10,-0.02645,4.6884,-2.7579e-09,-0.018655,-5.3288,200.12,-0.011479,2.8598e-07,-9.6249e-06,-0.0032076,1.9239e-07,5.0196e-06,-1.4425e-08,3.5938e-13,-1.2095e-11,-4.0308e-09,2.4176e-13,6.3078e-12,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00017,0,0.00017,0.005
-0.023892,0.019212,6.6585e-10,-0.026923,4.6857,-4.9402e-10,-0.019197,-5.3317,6.6649e-10,-0.026974,4.6857,-5.3296e-10,-0.019162,-5.3317,200.18,-0.013571,2.876e-07,-2.4424e-06,-0.0030062,1.9391e-07,1.0772e-05,-1.7054e-08,3.6141e-13,-3.0692e-12,-3.7777e-09,2.4368e-13,1.3536e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000175,0,0.000175,0.005
-0.023887,0.019202,6.3035e-10,-0.027439,4.683,1.7178e-09,-0.019717,-5.3346,6.3007e-10,-0.027497,4.683,1.692e-09,-0.019669,-5.3346,200.25,-0.015664,2.8921e-07,4.7401e-06,-0.0028048,1.9544e-07,1.6524e-05,-1.9683e-08,3.6344e-13,5.9566e-12,-3.5246e-09,2.4559e-13,2.0765e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00018,0,0.00018,0.005
-0.023881,0.019192,5.9486e-10,-0.027955,4.6803,3.9297e-09,-0.020237,-5.3375,5.9364e-10,-0.028021,4.6803,3.917e-09,-0.020176,-5.3375,200.31,-0.017756,2.9083e-07,1.1923e-05,-0.0026034,1.9696e-07,2.2276e-05,-2.2313e-08,3.6547e-13,1.4982e-11,-3.2715e-09,2.4751e-13,2.7993e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000185,0,0.000185,0.005
-0.023876,0.019181,5.5936e-10,-0.028471,4.6776,6.1416e-09,-0.020757,-5.3404,5.5722e-10,-0.028545,4.6776,6.1419e-09,-0.020683,-5.3404,200.37,-0.019848,2.9245e-07,1.9105e-05,-0.002402,1.9849e-07,2.8029e-05,-2.4942e-08,3.675e-13,2.4008e-11,-3.0184e-09,2.4943e-13,3.5222e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00019,0,0.00019,0.005
-0.02387,0.019171,5.2387e-10,-0.028987,4.6748,8.3534e-09,-0.021276,-5.3433,5.2079e-10,-0.029069,4.6749,8.3669e-09,-0.02119,-5.3433,200.44,-0.02194,2.9406e-07,2.6288e-05,-0.0022006,2.0001e-07,3.3781e-05,-2.7571e-08,3.6953e-13,3.3034e-11,-2.7654e-09,2.5135e-13,4.245e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000195,0,0.000195,0.005
-0.023865,0.019161,4.8837e-10,-0.029504,4.6721,1.0565e-08,-0.021796,-5.3463,4.8437e-10,-0.029593,4.6721,1.0592e-08,-0.021697,-5.3463,200.5,-0.024032,2.9568e-07,3.347e-05,-0.0019992,2.0154e-07,3.9533e-05,-3.02e-08,3.7156e-13,4.206e-11,-2.5123e-09,2.5326e-13,4.9679e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.0002,0,0.0002,0.005
-0.023859,0.019151,4.5287e-10,-0.03002,4.6694,1.2777e-08,-0.022316,-5.3492,4.4794e-10,-0.030116,4.6694,1.2817e-08,-0.022203,-5.3492,200.56,-0.026125,2.9729e-07,4.0653e-05,-0.0017978,2.0307e-07,4.5285e-05,-3.2829e-08,3.7359e-13,5.1086e-11,-2.2592e-09,2.5518e-13,5.6907e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000205,0,0.000205,0.005
-0.023854,0.019141,4.1737e-10,-0.030536,4.6667,1.4989e-08,-0.022836,-5.3521,4.1151e-10,-0.03064,4.6667,1.5042e-08,-0.02271,-5.3521,200.63,-0.028217,2.9891e-07,4.7835e-05,-0.0015964,2.0459e-07,5.1038e-05,-3.5458e-08,3.7562e-13,6.0111e-11,-2.0061e-09,2.571e-13,6.4136e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00021,0,0.00021,0.005
-0.023848,0.01913,3.8186e-10,-0.031052,4.664,1.7201e-08,-0.023356,-5.355,3.7507e-10,-0.031164,4.664,1.7267e-08,-0.023217,-5.355,200.69,-0.030309,3.0053e-07,5.5018e-05,-0.001395,2.0612e-07,5.679e-05,-3.8087e-08,3.7765e-13,6.9137e-11,-1.753e-09,2.5902e-13,7.1364e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000215,0,0.000215,0.005
-0.023843,0.01912,3.4634e-10,-0.031568,4.6613,1.9413e-08,-0.023876,-5.3579,3.3863e-10,-0.031688,4.6613,1.9492e-08,-0.023724,-5.3579,200.75,-0.032401,3.0214e-07,6.22e-05,-0.0011936,2.0764e-07,6.2542e-05,-4.0716e-08,3.7968e-13,7.8163e-11,-1.4999e-09,2.6093e-13,7.8593e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00022,0,0.00022,0.005
-0.023837,0.01911,3.1082e-10,-0.032084,4.6586,2.1625e-08,-0.024396,-5.3608,3.0217e-10,-0.032211,4.6586,2.1717e-08,-0.024231,-5.3608,200.82,-0.034493,3.0376e-07,6.9383e-05,-0.00099215,2.0917e-07,6.8294e-05,-4.3346e-08,3.8171e-13,8.7189e-11,-1.2468e-09,2.6285e-13,8.5821e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000225,0,0.000225,0.005
-0.023832,0.0191,2.7539e-10,-0.0326,4.6559,2.3837e-08,-0.024916,-5.3637,2.6582e-10,-0.032735,4.6559,2.3942e-08,-0.024738,-5.3638,200.88,-0.036585,3.0537e-07,7.6565e-05,-0.00079075,2.107e-07,7.4047e-05,-4.5975e-08,3.8374e-13,9.6214e-11,-9.9368e-10,2.6477e-13,9.305e-11,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00023,0,0.00023,0.005
-0.023826,0.01909,2.399e-10,-0.033116,4.6532,2.6048e-08,-0.025436,-5.3666,2.2939e-10,-0.033259,4.6532,2.6167e-08,-0.025245,-5.3667,200.94,-0.038678,3.0699e-07,8.3748e-05,-0.00058934,2.1222e-07,7.9799e-05,-4.8604e-08,3.8578e-13,1.0524e-10,-7.4058e-10,2.6669e-13,1.0028e-10,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000235,0,0.000235,0.005
-0.023821,0.019079,2.044e-10,-0.033632,4.6504,2.826e-08,-0.025956,-5.3696,1.9297e-10,-0.033783,4.6504,2.8392e-08,-0.025751,-5.3696,201,-0.04077,3.0861e-07,9.093e-05,-0.00038793,2.1375e-07,8.5551e-05,-5.1233e-08,3.8781e-13,1.1427e-10,-4.8749e-10,2.686e-13,1.0751e-10,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00024,0,0.00024,0.005
-0.023815,0.019069,1.6891e-10,-0.034148,4.6477,3.0472e-08,-0.026476,-5.3725,1.5654e-10,-0.034306,4.6477,3.0617e-08,-0.026258,-5.3725,201.07,-0.042862,3.1022e-07,9.8113e-05,-0.00018652,2.1527e-07,9.1303e-05,-5.3862e-08,3.8984e-13,1.2329e-10,-2.3439e-10,2.7052e-13,1.1474e-10,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.000245,0,0.000245,0.005
-0.02381,0.019059,1.3341e-10,-0.034664,4.645,3.2684e-08,-0.026996,-5.3754,1.2012e-10,-0.03483,4.645,3.2842e-08,-0.026765,-5.3754,201.13,-0.044954,3.1184e-07,0.0001053,1.4883e-05,2.168e-07,9.7056e-05,-5.6491e-08,3.9187e-13,1.3232e-10,1.8702e-11,2.7244e-13,1.2196e-10,0,0,0,0,0,0,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,-0.0074983,-0.0092162,4.6717,-0.0060695,-0.0058121,-5.1806,24.332,-0.0026911,0.0020589,-0.0014397,-0.0015926,0.00037488,-0.077842,-3.3817e-09,2.5873e-09,-1.8092e-09,-2.0013e-09,4.7108e-10,-9.7819e-08,1,0.00025,0,0.00025,0.005
-0.0238,0.019041,4.2774e-10,-0.034335,4.6398,3.0462e-08,-0.026418,-5.3805,4.1578e-10,-0.03447,4.6398,3.0609e-08,-0.026219,-5.3805,201.21,-0.037388,2.0753e-07,9.5225e-05,-0.0002558,1.4723e-07,8.7643e-05,-4.6983e-08,2.6078e-13,1.1966e-10,-3.2145e-10,1.8502e-13,1.1014e-10,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000255,0,0.000255,0.005
-0.02379,0.019023,7.2208e-10,-0.034006,4.6346,2.824e-08,-0.02584,-5.3856,7.1144e-10,-0.034111,4.6346,2.8376e-08,-0.025673,-5.3856,201.29,-0.029821,1.0321e-07,8.5155e-05,-0.00052649,7.7662e-08,7.823e-05,-3.7474e-08,1.297e-13,1.0701e-10,-6.616e-10,9.7593e-14,9.8307e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00026,0,0.00026,0.005
-0.02378,0.019005,1.0164e-09,-0.033677,4.6293,2.6018e-08,-0.025262,-5.3907,1.0071e-09,-0.033751,4.6293,2.6144e-08,-0.025128,-5.3907,201.37,-0.022254,-1.1008e-09,7.5085e-05,-0.00079717,8.0941e-09,6.8817e-05,-2.7966e-08,-1.3833e-15,9.4355e-11,-1.0018e-09,1.0171e-14,8.6478e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000265,0,0.000265,0.005
-0.023771,0.018987,1.3107e-09,-0.033347,4.6241,2.3795e-08,-0.024684,-5.3958,1.3028e-09,-0.033391,4.6241,2.3911e-08,-0.024582,-5.3958,201.45,-0.014688,-1.0541e-07,6.5015e-05,-0.0010679,-6.1474e-08,5.9404e-05,-1.8457e-08,-1.3247e-13,8.1701e-11,-1.3419e-09,-7.7251e-14,7.465e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00027,0,0.00027,0.005
-0.023761,0.018969,1.6051e-09,-0.033018,4.6189,2.1573e-08,-0.024106,-5.4009,1.5984e-09,-0.033032,4.6189,2.1678e-08,-0.024036,-5.4009,201.53,-0.007121,-2.0973e-07,5.4945e-05,-0.0013385,-1.3104e-07,4.9991e-05,-8.9485e-09,-2.6355e-13,6.9046e-11,-1.6821e-09,-1.6467e-13,6.2821e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000275,0,0.000275,0.005
-0.023751,0.018951,1.8994e-09,-0.032689,4.6136,1.9351e-08,-0.023527,-5.406,1.8941e-09,-0.032672,4.6136,1.9446e-08,-0.02349,-5.406,201.6,0.00044564,-3.1404e-07,4.4875e-05,-0.0016092,-2.0061e-07,4.0579e-05,5.6001e-10,-3.9464e-13,5.6392e-11,-2.0222e-09,-2.521e-13,5.0993e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00028,0,0.00028,0.005
-0.023742,0.018933,2.1937e-09,-0.03236,4.6084,1.7129e-08,-0.022949,-5.4111,2.1898e-09,-0.032312,4.6084,1.7213e-08,-0.022944,-5.4112,201.68,0.0080123,-4.1835e-07,3.4805e-05,-0.0018799,-2.7018e-07,3.1166e-05,1.0068e-08,-5.2572e-13,4.3738e-11,-2.3624e-09,-3.3952e-13,3.9164e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000285,0,0.000285,0.005
-0.023732,0.018915,2.4881e-09,-0.032031,4.6032,1.4907e-08,-0.022371,-5.4162,2.4854e-09,-0.031953,4.6031,1.498e-08,-0.022398,-5.4163,201.76,0.015579,-5.2267e-07,2.4735e-05,-0.0021506,-3.3975e-07,2.1753e-05,1.9577e-08,-6.568e-13,3.1083e-11,-2.7025e-09,-4.2694e-13,2.7336e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00029,0,0.00029,0.005
-0.023722,0.018897,2.7824e-09,-0.031702,4.5979,1.2685e-08,-0.021793,-5.4213,2.7811e-09,-0.031593,4.5979,1.2748e-08,-0.021852,-5.4214,201.84,0.023146,-6.2698e-07,1.4665e-05,-0.0024213,-4.0932e-07,1.234e-05,2.9086e-08,-7.8789e-13,1.8429e-11,-3.0427e-09,-5.1436e-13,1.5507e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000295,0,0.000295,0.005
-0.023712,0.018879,3.0767e-09,-0.031372,4.5927,1.0462e-08,-0.021215,-5.4265,3.0767e-09,-0.031233,4.5927,1.0515e-08,-0.021307,-5.4265,201.92,0.030712,-7.3129e-07,4.5955e-06,-0.002692,-4.7888e-07,2.9273e-06,3.8594e-08,-9.1897e-13,5.7749e-12,-3.3828e-09,-6.0178e-13,3.6785e-12,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.0003,0,0.0003,0.005
-0.023703,0.018861,3.3711e-09,-0.031043,4.5875,8.2403e-09,-0.020637,-5.4316,3.3724e-09,-0.030874,4.5874,8.2826e-09,-0.020761,-5.4316,202,0.038279,-8.3561e-07,-5.4745e-06,-0.0029626,-5.4845e-07,-6.4856e-06,4.8103e-08,-1.0501e-12,-6.8794e-12,-3.723e-09,-6.8921e-13,-8.15e-12,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000305,0,0.000305,0.005
-0.023693,0.018843,3.6654e-09,-0.030714,4.5822,6.0182e-09,-0.020059,-5.4367,3.6681e-09,-0.030514,4.5822,6.0499e-09,-0.020215,-5.4367,202.08,0.045846,-9.3992e-07,-1.5544e-05,-0.0032333,-6.1802e-07,-1.5898e-05,5.7611e-08,-1.1811e-12,-1.9534e-11,-4.0631e-09,-7.7663e-13,-1.9979e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00031,0,0.00031,0.005
-0.023683,0.018825,3.9597e-09,-0.030385,4.577,3.7961e-09,-0.019481,-5.4418,3.9637e-09,-0.030154,4.577,3.8173e-09,-0.019669,-5.4418,202.16,0.053412,-1.0442e-06,-2.5614e-05,-0.003504,-6.8759e-07,-2.5311e-05,6.712e-08,-1.3122e-12,-3.2188e-11,-4.4033e-09,-8.6405e-13,-3.1807e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000315,0,0.000315,0.005
-0.023673,0.018807,4.2541e-09,-0.030056,4.5718,1.5739e-09,-0.018903,-5.4469,4.2594e-09,-0.029794,4.5717,1.5846e-09,-0.019123,-5.4469,202.23,0.060979,-1.1485e-06,-3.5684e-05,-0.0037747,-7.5716e-07,-3.4724e-05,7.6628e-08,-1.4433e-12,-4.4842e-11,-4.7434e-09,-9.5147e-13,-4.3636e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00032,0,0.00032,0.005
-0.023664,0.018789,4.5484e-09,-0.029726,4.5665,-6.4826e-10,-0.018325,-5.452,4.5551e-09,-0.029435,4.5665,-6.4801e-10,-0.018577,-5.452,202.31,0.068545,-1.2529e-06,-4.5754e-05,-0.0040454,-8.2673e-07,-4.4137e-05,8.6137e-08,-1.5744e-12,-5.7497e-11,-5.0836e-09,-1.0389e-12,-5.5464e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000325,0,0.000325,0.005
-0.023654,0.018771,4.8427e-09,-0.029397,4.5613,-2.8704e-09,-0.017747,-5.4571,4.8507e-09,-0.029075,4.5613,-2.8806e-09,-0.018031,-5.4571,202.39,0.076112,-1.3572e-06,-5.5824e-05,-0.0043161,-8.9629e-07,-5.355e-05,9.5645e-08,-1.7055e-12,-7.0151e-11,-5.4237e-09,-1.1263e-12,-6.7293e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.00033,0,0.00033,0.005
-0.023644,0.018753,5.1371e-09,-0.029068,4.5561,-5.0925e-09,-0.017169,-5.4622,5.1464e-09,-0.028715,4.556,-5.1133e-09,-0.017485,-5.4622,202.47,0.083679,-1.4615e-06,-6.5894e-05,-0.0045867,-9.6586e-07,-6.2963e-05,1.0515e-07,-1.8366e-12,-8.2805e-11,-5.7639e-09,-1.2137e-12,-7.9121e-11,0,0,0,0,0,0,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,-0.0073909,-0.0099985,4.6665,-0.0051593,-0.0063812,-5.1844,24.327,0.00050503,0.0019369,-0.0025296,-0.0002692,0.00013272,0.062279,6.3464e-10,2.434e-09,-3.1788e-09,-3.3829e-10,1.6678e-10,7.8262e-08,1,0.000335,0,0.000335,0.005
