"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.78e-07,-2.9331e-07,-9.4535,8.9899,-3.0745e+06,-4.6305,6.1142,-7.4751e+06,-1.6299e-07,5.6356e-07,-0.053008,-7.9836e-08,3.206e-06,-0.12888,5.5999e+05,100.12,7.1457e-07,-0.00013297,663.49,-9.9923e-07,0.0026505,0.00012582,8.9796e-13,-1.6709e-10,0.00083377,-1.2557e-12,3.3307e-09,1.6927,2.056,-2.2116e+06,-5.1971,10.711,-7.56e+06,2.9184e-08,3.5448e-08,-0.038131,-8.9605e-08,1.8468e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061635,572.06,108.39,-0.11641,6.0635e-05,5.7716e-06,7.7453e-10,0.00071887,0.0001362,-1.4629e-07,1,0.000175,0,0.000175,0.005
2.7297e-07,-3.036e-07,-7.8803,10.404,-3.2911e+06,-4.3226,6.9737,-7.4561e+06,-1.3587e-07,5.6853e-07,-0.056743,-7.4528e-08,3.6303e-06,-0.12855,5.6534e+05,110.16,7.4686e-07,-3.296e-05,681.56,-1.0619e-06,0.0031862,0.00013843,9.3853e-13,-4.1419e-11,0.00085648,-1.3344e-12,4.0039e-09,1.6927,2.056,-2.2116e+06,-5.1971,10.711,-7.56e+06,2.9184e-08,3.5448e-08,-0.038131,-8.9605e-08,1.8468e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061635,572.06,108.39,-0.11641,6.0635e-05,5.7716e-06,7.7453e-10,0.00071887,0.0001362,-1.4629e-07,1,0.00018,0,0.00018,0.005
2.6795e-07,-3.1389e-07,-6.307,11.818,-3.5077e+06,-4.0147,7.8331,-7.4371e+06,-1.0874e-07,5.7349e-07,-0.060478,-6.9219e-08,4.0545e-06,-0.12823,5.7068e+05,120.2,7.7915e-07,6.7048e-05,699.63,-1.1245e-06,0.0037218,0.00015104,9.7911e-13,8.4255e-11,0.00087918,-1.4131e-12,4.677e-09,1.6927,2.056,-2.2116e+06,-5.1971,10.711,-7.56e+06,2.9184e-08,3.5448e-08,-0.038131,-8.9605e-08,1.8468e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061635,572.06,108.39,-0.11641,6.0635e-05,5.7716e-06,7.7453e-10,0.00071887,0.0001362,-1.4629e-07,1,0.000185,0,0.000185,0.005
2.5996e-07,-3.2557e-07,-5.6244,11.067,-3.7643e+06,-3.5433,7.9746,-7.3822e+06,-9.6972e-08,5.2369e-07,-0.064901,-6.1091e-08,4.1639e-06,-0.12728,5.8139e+05,136.29,7.5364e-07,4.9925e-05,716.63,-1.1158e-06,0.0039387,0.00017126,9.4705e-13,6.2737e-11,0.00090054,-1.4022e-12,4.9495e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00019,0,0.00019,0.005
2.4901e-07,-3.3864e-07,-5.8323,8.1497,-4.0608e+06,-2.9083,7.3983,-7.2914e+06,-1.0056e-07,4.191e-07,-0.070015,-5.0143e-08,3.9586e-06,-0.12571,5.9746e+05,158.43,6.7033e-07,-8.433e-05,732.56,-1.0357e-06,0.0038368,0.00019909,8.4236e-13,-1.0597e-10,0.00092056,-1.3015e-12,4.8214e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000195,0,0.000195,0.005
2.3805e-07,-3.517e-07,-6.0403,5.2326,-4.3574e+06,-2.2733,6.822,-7.2006e+06,-1.0414e-07,3.1451e-07,-0.075128,-3.9195e-08,3.7533e-06,-0.12415,6.1353e+05,180.57,5.8701e-07,-0.00021858,748.49,-9.5557e-07,0.0037348,0.00022691,7.3766e-13,-2.7468e-10,0.00094058,-1.2008e-12,4.6933e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.0002,0,0.0002,0.005
2.2709e-07,-3.6477e-07,-6.2483,2.3156,-4.654e+06,-1.6383,6.2457,-7.1098e+06,-1.0773e-07,2.0993e-07,-0.080241,-2.8247e-08,3.548e-06,-0.12258,6.2959e+05,202.71,5.037e-07,-0.00035284,764.42,-8.7545e-07,0.0036329,0.00025473,6.3297e-13,-4.4339e-10,0.0009606,-1.1001e-12,4.5652e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000205,0,0.000205,0.005
2.1613e-07,-3.7784e-07,-6.4563,-0.6015,-4.9505e+06,-1.0034,5.6694,-7.0189e+06,-1.1132e-07,1.0534e-07,-0.085354,-1.7299e-08,3.3427e-06,-0.12102,6.4566e+05,224.85,4.2039e-07,-0.00048709,780.36,-7.9533e-07,0.0035309,0.00028256,5.2828e-13,-6.121e-10,0.00098062,-9.9945e-13,4.4371e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00021,0,0.00021,0.005
2.0517e-07,-3.909e-07,-6.6643,-3.5186,-5.2471e+06,-0.36837,5.0931,-6.9281e+06,-1.149e-07,7.5326e-10,-0.090467,-6.3511e-09,3.1374e-06,-0.11945,6.6173e+05,246.99,3.3708e-07,-0.00062135,796.29,-7.1522e-07,0.003429,0.00031038,4.2358e-13,-7.8081e-10,0.0010006,-8.9877e-13,4.309e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000215,0,0.000215,0.005
1.9421e-07,-4.0397e-07,-6.8723,-6.4356,-5.5436e+06,0.26661,4.5168,-6.8373e+06,-1.1849e-07,-1.0383e-07,-0.09558,4.5968e-09,2.9321e-06,-0.11788,6.778e+05,269.13,2.5376e-07,-0.0007556,812.22,-6.351e-07,0.003327,0.0003382,3.1889e-13,-9.4952e-10,0.0010207,-7.9809e-13,4.1809e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00022,0,0.00022,0.005
1.8326e-07,-4.1704e-07,-7.0803,-9.3527,-5.8402e+06,0.90159,3.9405,-6.7465e+06,-1.2207e-07,-2.0842e-07,-0.10069,1.5545e-08,2.7268e-06,-0.11632,6.9387e+05,291.28,1.7045e-07,-0.00088985,828.15,-5.5498e-07,0.0032251,0.00036603,2.142e-13,-1.1182e-09,0.0010407,-6.9741e-13,4.0527e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000225,0,0.000225,0.005
1.723e-07,-4.3011e-07,-7.2883,-12.27,-6.1368e+06,1.5366,3.3642,-6.6557e+06,-1.2566e-07,-3.1301e-07,-0.10581,2.6493e-08,2.5215e-06,-0.11475,7.0994e+05,313.42,8.714e-08,-0.0010241,844.08,-4.7486e-07,0.0031231,0.00039385,1.095e-13,-1.2869e-09,0.0010607,-5.9673e-13,3.9246e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00023,0,0.00023,0.005
1.6134e-07,-4.4317e-07,-7.4962,-15.187,-6.4333e+06,2.1716,2.7879,-6.5649e+06,-1.2925e-07,-4.1759e-07,-0.11092,3.7441e-08,2.3162e-06,-0.11319,7.2601e+05,335.56,3.8273e-09,-0.0011584,860.02,-3.9474e-07,0.0030212,0.00042167,4.8096e-15,-1.4556e-09,0.0010807,-4.9605e-13,3.7965e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000235,0,0.000235,0.005
1.5038e-07,-4.5624e-07,-7.7042,-18.104,-6.7299e+06,2.8065,2.2116,-6.474e+06,-1.3283e-07,-5.2218e-07,-0.11603,4.8388e-08,2.1109e-06,-0.11162,7.4207e+05,357.7,-7.9485e-08,-0.0012926,875.95,-3.1463e-07,0.0029192,0.0004495,-9.9884e-14,-1.6244e-09,0.0011007,-3.9537e-13,3.6684e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00024,0,0.00024,0.005
1.3942e-07,-4.6931e-07,-7.9122,-21.021,-7.0264e+06,3.4415,1.6353,-6.3832e+06,-1.3642e-07,-6.2677e-07,-0.12115,5.9336e-08,1.9056e-06,-0.11006,7.5814e+05,379.84,-1.628e-07,-0.0014269,891.88,-2.3451e-07,0.0028173,0.00047732,-2.0458e-13,-1.7931e-09,0.0011208,-2.9469e-13,3.5403e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.000245,0,0.000245,0.005
1.2846e-07,-4.8237e-07,-8.1202,-23.938,-7.323e+06,4.0765,1.059,-6.2924e+06,-1.4e-07,-7.3135e-07,-0.12626,7.0284e-08,1.7003e-06,-0.10849,7.7421e+05,401.98,-2.4611e-07,-0.0015611,907.81,-1.5439e-07,0.0027153,0.00050514,-3.0927e-13,-1.9618e-09,0.0011408,-1.9401e-13,3.4122e-09,2.386,-21.925,-5.3243e+06,-1.9998,20.078,-6.9158e+06,4.1137e-08,-3.7801e-07,-0.091797,-3.448e-08,3.4617e-07,-0.11924,6.6694e+05,234.31,26.716,-0.00072635,791.7,110.41,0.10851,0.00029444,3.3572e-05,-9.1276e-10,0.00099488,0.00013874,1.3635e-07,1,0.00025,0,0.00025,0.005
1.0759e-07,-4.9526e-07,-5.789,-20.206,-7.6746e+06,5.5448,0.038424,-6.068e+06,-9.9811e-08,-6.5899e-07,-0.13232,9.5601e-08,1.0763e-06,-0.10462,8.1122e+05,438.9,-2.7027e-07,-0.0015363,915.03,-1.1466e-07,0.0026705,0.00055154,-3.3963e-13,-1.9305e-09,0.0011499,-1.4409e-13,3.3558e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000255,0,0.000255,0.005
8.6709e-08,-5.0815e-07,-3.4578,-16.474,-8.0261e+06,7.0132,-0.98215,-5.8436e+06,-5.9618e-08,-5.8662e-07,-0.13838,1.2092e-07,4.5232e-07,-0.10075,8.4823e+05,475.82,-2.9443e-07,-0.0015114,922.26,-7.4934e-08,0.0026256,0.00059794,-3.6999e-13,-1.8993e-09,0.0011589,-9.4165e-14,3.2995e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.00026,0,0.00026,0.005
6.5832e-08,-5.2104e-07,-1.1266,-12.742,-8.3777e+06,8.4815,-2.0027,-5.6192e+06,-1.9425e-08,-5.1426e-07,-0.14444,1.4623e-07,-1.7168e-07,-0.096883,8.8524e+05,512.75,-3.1859e-07,-0.0014865,929.48,-3.5206e-08,0.0025808,0.00064434,-4.0035e-13,-1.868e-09,0.001168,-4.4241e-14,3.2431e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000265,0,0.000265,0.005
4.4955e-08,-5.3393e-07,1.2046,-9.0094,-8.7293e+06,9.9499,-3.0233,-5.3948e+06,2.0768e-08,-4.419e-07,-0.1505,1.7155e-07,-7.9569e-07,-0.093014,9.2225e+05,549.67,-3.4275e-07,-0.0014617,936.7,4.522e-09,0.0025359,0.00069073,-4.3071e-13,-1.8368e-09,0.0011771,5.6826e-15,3.1867e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.00027,0,0.00027,0.005
2.4077e-08,-5.4681e-07,3.5357,-5.2772,-9.0809e+06,11.418,-4.0439,-5.1704e+06,6.0961e-08,-3.6953e-07,-0.15657,1.9687e-07,-1.4197e-06,-0.089144,9.5926e+05,586.59,-3.6691e-07,-0.0014368,943.93,4.425e-08,0.0024911,0.00073713,-4.6107e-13,-1.8056e-09,0.0011862,5.5607e-14,3.1304e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000275,0,0.000275,0.005
3.2002e-09,-5.597e-07,5.8669,-1.545,-9.4324e+06,12.887,-5.0645,-4.946e+06,1.0115e-07,-2.9717e-07,-0.16263,2.2218e-07,-2.0437e-06,-0.085275,9.9627e+05,623.51,-3.9107e-07,-0.001412,951.15,8.3978e-08,0.0024462,0.00078353,-4.9143e-13,-1.7743e-09,0.0011952,1.0553e-13,3.074e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.00028,0,0.00028,0.005
-1.7677e-08,-5.7259e-07,8.1981,2.1871,-9.784e+06,14.355,-6.085,-4.7216e+06,1.4135e-07,-2.2481e-07,-0.16869,2.475e-07,-2.6677e-06,-0.081406,1.0333e+06,660.43,-4.1523e-07,-0.0013871,958.37,1.2371e-07,0.0024014,0.00082993,-5.2179e-13,-1.7431e-09,0.0012043,1.5545e-13,3.0176e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000285,0,0.000285,0.005
-3.8554e-08,-5.8548e-07,10.529,5.9193,-1.0136e+07,15.823,-7.1056,-4.4972e+06,1.8154e-07,-1.5244e-07,-0.17475,2.7281e-07,-3.2917e-06,-0.077537,1.0703e+06,697.36,-4.3939e-07,-0.0013622,965.59,1.6343e-07,0.0023565,0.00087632,-5.5215e-13,-1.7118e-09,0.0012134,2.0538e-13,2.9613e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.00029,0,0.00029,0.005
-5.9431e-08,-5.9837e-07,12.861,9.6514,-1.0487e+07,17.292,-8.1262,-4.2728e+06,2.2173e-07,-8.0081e-08,-0.18081,2.9813e-07,-3.9157e-06,-0.073668,1.1073e+06,734.28,-4.6355e-07,-0.0013374,972.82,2.0316e-07,0.0023117,0.00092272,-5.8251e-13,-1.6806e-09,0.0012225,2.553e-13,2.9049e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000295,0,0.000295,0.005
-8.0308e-08,-6.1125e-07,15.192,13.384,-1.0839e+07,18.76,-9.1468,-4.0484e+06,2.6193e-07,-7.7178e-09,-0.18687,3.2345e-07,-4.5398e-06,-0.069799,1.1443e+06,771.2,-4.8771e-07,-0.0013125,980.04,2.4289e-07,0.0022668,0.00096912,-6.1287e-13,-1.6494e-09,0.0012316,3.0523e-13,2.8486e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.0003,0,0.0003,0.005
-1.0119e-07,-6.2414e-07,17.523,17.116,-1.119e+07,20.228,-10.167,-3.8239e+06,3.0212e-07,6.4646e-08,-0.19294,3.4876e-07,-5.1638e-06,-0.06593,1.1813e+06,808.12,-5.1187e-07,-0.0012877,987.26,2.8262e-07,0.002222,0.0010155,-6.4323e-13,-1.6181e-09,0.0012406,3.5515e-13,2.7922e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.000305,0,0.000305,0.005
-1.2206e-07,-6.3703e-07,19.854,20.848,-1.1542e+07,21.697,-11.188,-3.5995e+06,3.4231e-07,1.3701e-07,-0.199,3.7408e-07,-5.7878e-06,-0.062061,1.2183e+06,845.04,-5.3603e-07,-0.0012628,994.48,3.2235e-07,0.0021771,0.0010619,-6.7359e-13,-1.5869e-09,0.0012497,4.0507e-13,2.7358e-09,15.563,-21.167,-9.2924e+06,11.872,10.442,-5.0479e+06,2.6832e-07,-3.6495e-07,-0.16021,2.0469e-07,1.8004e-07,-0.087033,9.8284e+05,585.24,57.032,-0.0022936,949.02,105.55,-0.095169,0.00073544,7.1668e-05,-2.8822e-09,0.0011926,0.00013264,-1.1959e-07,1,0.00031,0,0.00031,0.005
-1.4998e-07,-6.4674e-07,19.119,22.001,-1.1892e+07,21.934,-10.702,-3.2729e+06,3.2963e-07,1.817e-07,-0.20504,3.7818e-07,-5.8726e-06,-0.056429,1.2741e+06,889.87,-5.5309e-07,-0.001017,993.09,3.045e-07,0.0019509,0.0011182,-6.9504e-13,-1.278e-09,0.001248,3.8265e-13,2.4516e-09,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.000315,0,0.000315,0.005
-1.8493e-07,-6.5328e-07,15.317,20.575,-1.2242e+07,20.942,-8.7087,-2.8439e+06,2.6409e-07,1.9871e-07,-0.21107,3.6106e-07,-5.4182e-06,-0.049034,1.3486e+06,942.6,-5.6307e-07,-0.00055031,983.08,2.2908e-07,0.0015435,0.0011845,-7.0757e-13,-6.9154e-10,0.0012354,2.8787e-13,1.9396e-09,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.00032,0,0.00032,0.005
-2.1987e-07,-6.5981e-07,11.515,19.15,-1.2592e+07,19.949,-6.7157,-2.415e+06,1.9854e-07,2.1573e-07,-0.2171,3.4395e-07,-4.9638e-06,-0.041638,1.4232e+06,995.33,-5.7304e-07,-8.3611e-05,973.08,1.5366e-07,0.001136,0.0012508,-7.201e-13,-1.0507e-10,0.0012228,1.9309e-13,1.4275e-09,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.000325,0,0.000325,0.005
-2.5482e-07,-6.6635e-07,7.7134,17.724,-1.2941e+07,18.956,-4.7227,-1.9861e+06,1.3299e-07,2.3274e-07,-0.22312,3.2683e-07,-4.5094e-06,-0.034243,1.4977e+06,1048.1,-5.8301e-07,0.00038309,963.07,7.8238e-08,0.00072854,0.001317,-7.3264e-13,4.814e-10,0.0012102,9.8316e-14,9.1551e-10,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.00033,0,0.00033,0.005
-2.8977e-07,-6.7289e-07,3.9116,16.298,-1.3291e+07,17.963,-2.7296,-1.5572e+06,6.7441e-08,2.4976e-07,-0.22915,3.0971e-07,-4.055e-06,-0.026848,1.5722e+06,1100.8,-5.9299e-07,0.00084979,953.06,2.8164e-09,0.00032107,0.0013833,-7.4517e-13,1.0679e-09,0.0011977,3.5392e-15,4.0347e-10,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.000335,0,0.000335,0.005
-3.2472e-07,-6.7942e-07,0.10976,14.872,-1.364e+07,16.971,-0.73663,-1.1282e+06,1.8924e-09,2.6677e-07,-0.23518,2.926e-07,-3.6006e-06,-0.019452,1.6468e+06,1153.5,-6.0296e-07,0.0013165,943.06,-7.2605e-08,-8.64e-05,0.0014496,-7.577e-13,1.6544e-09,0.0011851,-9.1238e-14,-1.0857e-10,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.00034,0,0.00034,0.005
-3.5967e-07,-6.8596e-07,-3.692,13.447,-1.399e+07,15.978,1.2564,-6.993e+05,-6.3656e-08,2.8379e-07,-0.24121,2.7548e-07,-3.1462e-06,-0.012057,1.7213e+06,1206.3,-6.1293e-07,0.0017832,933.05,-1.4803e-07,-0.00049387,0.0015158,-7.7023e-13,2.2408e-09,0.0011725,-1.8601e-13,-6.2061e-10,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.000345,0,0.000345,0.005
-3.9462e-07,-6.9249e-07,-7.4938,12.021,-1.434e+07,14.985,3.2494,-2.7037e+05,-1.292e-07,3.008e-07,-0.24723,2.5836e-07,-2.6918e-06,-0.0046616,1.7959e+06,1259,-6.2291e-07,0.0022499,923.04,-2.2345e-07,-0.00090134,0.0015821,-7.8277e-13,2.8273e-09,0.0011599,-2.8079e-13,-1.1327e-09,-16.513,2.2029,-1.364e+07,11.554,23.221,-1.1437e+06,-2.8471e-07,3.7981e-08,-0.23518,1.9921e-07,4.0035e-07,-0.019719,1.6484e+06,1128.3,94.089,0.0018644,958.99,90.971,0.081721,0.0014179,0.00011824,2.3429e-09,0.0012051,0.00011432,1.0269e-07,1,0.00035,0,0.00035,0.005
