"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","J_rms_z","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.0913e-07,-2.2951e-07,-19.208,0.22228,-1.7314e+06,-6.5395,0.78577,-7.5929e+06,-3.3117e-07,5.3275e-07,-0.029852,-1.1275e-07,5.7591e-07,-0.13091,5.2686e+05,37.893,5.1438e-07,-0.00075302,551.48,-6.1078e-07,-0.00067066,4.7618e-05,6.4638e-13,-9.4627e-10,0.00069301,-7.6753e-13,-8.4278e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000144,0,0.000144,0.005
3.0812e-07,-2.3157e-07,-18.893,0.50511,-1.7748e+06,-6.4779,0.95765,-7.5891e+06,-3.2574e-07,5.3375e-07,-0.030599,-1.1169e-07,6.6075e-07,-0.13085,5.2793e+05,39.901,5.2083e-07,-0.00073302,555.09,-6.2331e-07,-0.00056353,5.0141e-05,6.545e-13,-9.2113e-10,0.00069755,-7.8327e-13,-7.0815e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000145,0,0.000145,0.005
3.0712e-07,-2.3363e-07,-18.578,0.78794,-1.8181e+06,-6.4163,1.1295,-7.5853e+06,-3.2032e-07,5.3474e-07,-0.031346,-1.1063e-07,7.456e-07,-0.13078,5.29e+05,41.908,5.2729e-07,-0.00071301,558.7,-6.3584e-07,-0.00045639,5.2663e-05,6.6262e-13,-8.96e-10,0.00070209,-7.9902e-13,-5.7352e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000146,0,0.000146,0.005
3.0611e-07,-2.3569e-07,-18.264,1.0708,-1.8614e+06,-6.3547,1.3014,-7.5815e+06,-3.1489e-07,5.3573e-07,-0.032093,-1.0956e-07,8.3044e-07,-0.13071,5.3007e+05,43.916,5.3375e-07,-0.00069301,562.32,-6.4837e-07,-0.00034926,5.5186e-05,6.7073e-13,-8.7087e-10,0.00070663,-8.1477e-13,-4.3889e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000147,0,0.000147,0.005
3.0511e-07,-2.3774e-07,-17.949,1.3536,-1.9047e+06,-6.2932,1.4733,-7.5777e+06,-3.0947e-07,5.3673e-07,-0.03284,-1.085e-07,9.1528e-07,-0.13065,5.3114e+05,45.923,5.4021e-07,-0.00067301,565.93,-6.609e-07,-0.00024213,5.7709e-05,6.7885e-13,-8.4573e-10,0.00071117,-8.3051e-13,-3.0426e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000148,0,0.000148,0.005
3.041e-07,-2.398e-07,-17.635,1.6364,-1.9481e+06,-6.2316,1.6452,-7.5739e+06,-3.0404e-07,5.3772e-07,-0.033587,-1.0744e-07,1.0001e-06,-0.13058,5.3221e+05,47.93,5.4667e-07,-0.00065301,569.54,-6.7343e-07,-0.00013499,6.0231e-05,6.8696e-13,-8.206e-10,0.00071571,-8.4626e-13,-1.6963e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000149,0,0.000149,0.005
3.031e-07,-2.4186e-07,-17.32,1.9192,-1.9914e+06,-6.17,1.8171,-7.5701e+06,-2.9862e-07,5.3871e-07,-0.034334,-1.0638e-07,1.085e-06,-0.13052,5.3328e+05,49.938,5.5312e-07,-0.00063301,573.16,-6.8596e-07,-2.7857e-05,6.2754e-05,6.9508e-13,-7.9546e-10,0.00072025,-8.6201e-13,-3.5006e-11,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.00015,0,0.00015,0.005
3.021e-07,-2.4392e-07,-17.005,2.2021,-2.0347e+06,-6.1084,1.989,-7.5663e+06,-2.9319e-07,5.3971e-07,-0.035081,-1.0532e-07,1.1698e-06,-0.13045,5.3434e+05,51.945,5.5958e-07,-0.00061301,576.77,-6.9849e-07,7.9276e-05,6.5276e-05,7.0319e-13,-7.7033e-10,0.00072479,-8.7775e-13,9.9622e-11,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000151,0,0.000151,0.005
3.0109e-07,-2.4598e-07,-16.691,2.4849,-2.078e+06,-6.0468,2.1609,-7.5625e+06,-2.8777e-07,5.407e-07,-0.035828,-1.0426e-07,1.2547e-06,-0.13039,5.3541e+05,53.953,5.6604e-07,-0.000593,580.38,-7.1102e-07,0.00018641,6.7799e-05,7.1131e-13,-7.4519e-10,0.00072933,-8.935e-13,2.3425e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000152,0,0.000152,0.005
3.0009e-07,-2.4803e-07,-16.376,2.7677,-2.1214e+06,-5.9853,2.3327,-7.5587e+06,-2.8234e-07,5.417e-07,-0.036575,-1.0319e-07,1.3395e-06,-0.13032,5.3648e+05,55.96,5.725e-07,-0.000573,584,-7.2355e-07,0.00029355,7.0322e-05,7.1942e-13,-7.2006e-10,0.00073387,-9.0924e-13,3.6888e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000153,0,0.000153,0.005
2.9908e-07,-2.5009e-07,-16.061,3.0506,-2.1647e+06,-5.9237,2.5046,-7.5549e+06,-2.7692e-07,5.4269e-07,-0.037322,-1.0213e-07,1.4243e-06,-0.13026,5.3755e+05,57.968,5.7896e-07,-0.000553,587.61,-7.3609e-07,0.00040068,7.2844e-05,7.2754e-13,-6.9492e-10,0.00073841,-9.2499e-13,5.0351e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000154,0,0.000154,0.005
2.9808e-07,-2.5215e-07,-15.747,3.3334,-2.208e+06,-5.8621,2.6765,-7.5511e+06,-2.7149e-07,5.4368e-07,-0.038069,-1.0107e-07,1.5092e-06,-0.13019,5.3862e+05,59.975,5.8541e-07,-0.000533,591.22,-7.4862e-07,0.00050781,7.5367e-05,7.3565e-13,-6.6979e-10,0.00074295,-9.4074e-13,6.3814e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000155,0,0.000155,0.005
2.9708e-07,-2.5421e-07,-15.432,3.6162,-2.2513e+06,-5.8005,2.8484,-7.5473e+06,-2.6607e-07,5.4468e-07,-0.038816,-1.0001e-07,1.594e-06,-0.13013,5.3969e+05,61.982,5.9187e-07,-0.000513,594.84,-7.6115e-07,0.00061495,7.7889e-05,7.4377e-13,-6.4465e-10,0.0007475,-9.5648e-13,7.7277e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000156,0,0.000156,0.005
2.9607e-07,-2.5627e-07,-15.117,3.899,-2.2946e+06,-5.7389,3.0203,-7.5435e+06,-2.6064e-07,5.4567e-07,-0.039563,-9.8947e-08,1.6789e-06,-0.13006,5.4076e+05,63.99,5.9833e-07,-0.000493,598.45,-7.7368e-07,0.00072208,8.0412e-05,7.5188e-13,-6.1952e-10,0.00075204,-9.7223e-13,9.074e-10,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000157,0,0.000157,0.005
2.9507e-07,-2.5832e-07,-14.803,4.1819,-2.338e+06,-5.6774,3.1922,-7.5397e+06,-2.5522e-07,5.4666e-07,-0.04031,-9.7885e-08,1.7637e-06,-0.12999,5.4183e+05,65.997,6.0479e-07,-0.000473,602.06,-7.8621e-07,0.00082922,8.2934e-05,7.6e-13,-5.9438e-10,0.00075658,-9.8798e-13,1.042e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000158,0,0.000158,0.005
2.9406e-07,-2.6038e-07,-14.488,4.4647,-2.3813e+06,-5.6158,3.3641,-7.5359e+06,-2.4979e-07,5.4766e-07,-0.041057,-9.6824e-08,1.8486e-06,-0.12993,5.4289e+05,68.005,6.1124e-07,-0.00045299,605.68,-7.9874e-07,0.00093635,8.5457e-05,7.6811e-13,-5.6925e-10,0.00076112,-1.0037e-12,1.1767e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000159,0,0.000159,0.005
2.9306e-07,-2.6244e-07,-14.173,4.7475,-2.4246e+06,-5.5542,3.5359,-7.5321e+06,-2.4437e-07,5.4865e-07,-0.041804,-9.5762e-08,1.9334e-06,-0.12986,5.4396e+05,70.012,6.177e-07,-0.00043299,609.29,-8.1127e-07,0.0010435,8.798e-05,7.7623e-13,-5.4411e-10,0.00076566,-1.0195e-12,1.3113e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.00016,0,0.00016,0.005
2.9205e-07,-2.645e-07,-13.859,5.0303,-2.4679e+06,-5.4926,3.7078,-7.5283e+06,-2.3894e-07,5.4965e-07,-0.042551,-9.47e-08,2.0182e-06,-0.1298,5.4503e+05,72.019,6.2416e-07,-0.00041299,612.91,-8.238e-07,0.0011506,9.0502e-05,7.8434e-13,-5.1898e-10,0.0007702,-1.0352e-12,1.4459e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000161,0,0.000161,0.005
2.9105e-07,-2.6656e-07,-13.544,5.3132,-2.5113e+06,-5.431,3.8797,-7.5245e+06,-2.3352e-07,5.5064e-07,-0.043298,-9.3639e-08,2.1031e-06,-0.12973,5.461e+05,74.027,6.3062e-07,-0.00039299,616.52,-8.3633e-07,0.0012578,9.3025e-05,7.9246e-13,-4.9384e-10,0.00077474,-1.051e-12,1.5805e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000162,0,0.000162,0.005
2.9005e-07,-2.6861e-07,-13.229,5.596,-2.5546e+06,-5.3695,4.0516,-7.5207e+06,-2.2809e-07,5.5163e-07,-0.044045,-9.2577e-08,2.1879e-06,-0.12967,5.4717e+05,76.034,6.3708e-07,-0.00037299,620.13,-8.4886e-07,0.0013649,9.5547e-05,8.0057e-13,-4.6871e-10,0.00077928,-1.0667e-12,1.7152e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000163,0,0.000163,0.005
2.8904e-07,-2.7067e-07,-12.915,5.8788,-2.5979e+06,-5.3079,4.2235,-7.5169e+06,-2.2267e-07,5.5263e-07,-0.044791,-9.1515e-08,2.2728e-06,-0.1296,5.4824e+05,78.042,6.4353e-07,-0.00035299,623.75,-8.6139e-07,0.001472,9.807e-05,8.0869e-13,-4.4357e-10,0.00078382,-1.0825e-12,1.8498e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000164,0,0.000164,0.005
2.8804e-07,-2.7273e-07,-12.6,6.1617,-2.6412e+06,-5.2463,4.3954,-7.5131e+06,-2.1724e-07,5.5362e-07,-0.045538,-9.0453e-08,2.3576e-06,-0.12954,5.4931e+05,80.049,6.4999e-07,-0.00033298,627.36,-8.7392e-07,0.0015792,0.00010059,8.168e-13,-4.1844e-10,0.00078836,-1.0982e-12,1.9844e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000165,0,0.000165,0.005
2.8703e-07,-2.7479e-07,-12.285,6.4445,-2.6846e+06,-5.1847,4.5673,-7.5093e+06,-2.1182e-07,5.5461e-07,-0.046285,-8.9392e-08,2.4425e-06,-0.12947,5.5038e+05,82.056,6.5645e-07,-0.00031298,630.97,-8.8645e-07,0.0016863,0.00010312,8.2492e-13,-3.9331e-10,0.0007929,-1.114e-12,2.1191e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000166,0,0.000166,0.005
2.8603e-07,-2.7685e-07,-11.971,6.7273,-2.7279e+06,-5.1231,4.7391,-7.5055e+06,-2.0639e-07,5.5561e-07,-0.047032,-8.833e-08,2.5273e-06,-0.1294,5.5144e+05,84.064,6.6291e-07,-0.00029298,634.59,-8.9898e-07,0.0017934,0.00010564,8.3303e-13,-3.6817e-10,0.00079744,-1.1297e-12,2.2537e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000167,0,0.000167,0.005
2.8502e-07,-2.789e-07,-11.656,7.0101,-2.7712e+06,-5.0616,4.911,-7.5017e+06,-2.0097e-07,5.566e-07,-0.047779,-8.7268e-08,2.6121e-06,-0.12934,5.5251e+05,86.071,6.6937e-07,-0.00027298,638.2,-9.1152e-07,0.0019006,0.00010816,8.4115e-13,-3.4304e-10,0.00080199,-1.1454e-12,2.3883e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000168,0,0.000168,0.005
2.8402e-07,-2.8096e-07,-11.341,7.293,-2.8145e+06,-5,5.0829,-7.4979e+06,-1.9554e-07,5.5759e-07,-0.048526,-8.6206e-08,2.697e-06,-0.12927,5.5358e+05,88.079,6.7582e-07,-0.00025298,641.81,-9.2405e-07,0.0020077,0.00011068,8.4927e-13,-3.179e-10,0.00080653,-1.1612e-12,2.5229e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000169,0,0.000169,0.005
2.8302e-07,-2.8302e-07,-11.027,7.5758,-2.8579e+06,-4.9384,5.2548,-7.4941e+06,-1.9012e-07,5.5859e-07,-0.049273,-8.5145e-08,2.7818e-06,-0.12921,5.5465e+05,90.086,6.8228e-07,-0.00023298,645.43,-9.3658e-07,0.0021148,0.00011321,8.5738e-13,-2.9277e-10,0.00081107,-1.1769e-12,2.6576e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.00017,0,0.00017,0.005
2.8201e-07,-2.8508e-07,-10.712,7.8586,-2.9012e+06,-4.8768,5.4267,-7.4903e+06,-1.8469e-07,5.5958e-07,-0.05002,-8.4083e-08,2.8667e-06,-0.12914,5.5572e+05,92.093,6.8874e-07,-0.00021297,649.04,-9.4911e-07,0.002222,0.00011573,8.655e-13,-2.6763e-10,0.00081561,-1.1927e-12,2.7922e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000171,0,0.000171,0.005
2.8101e-07,-2.8714e-07,-10.397,8.1415,-2.9445e+06,-4.8152,5.5986,-7.4865e+06,-1.7927e-07,5.6058e-07,-0.050767,-8.3021e-08,2.9515e-06,-0.12908,5.5679e+05,94.101,6.952e-07,-0.00019297,652.65,-9.6164e-07,0.0023291,0.00011825,8.7361e-13,-2.425e-10,0.00082015,-1.2084e-12,2.9268e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000172,0,0.000172,0.005
2.8e-07,-2.8919e-07,-10.083,8.4243,-2.9878e+06,-4.7537,5.7705,-7.4827e+06,-1.7384e-07,5.6157e-07,-0.051514,-8.196e-08,3.0364e-06,-0.12901,5.5786e+05,96.108,7.0166e-07,-0.00017297,656.27,-9.7417e-07,0.0024362,0.00012077,8.8173e-13,-2.1736e-10,0.00082469,-1.2242e-12,3.0615e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000173,0,0.000173,0.005
2.79e-07,-2.9125e-07,-9.7682,8.7071,-3.0311e+06,-4.6921,5.9423,-7.4789e+06,-1.6842e-07,5.6256e-07,-0.052261,-8.0898e-08,3.1212e-06,-0.12895,5.5893e+05,98.116,7.0811e-07,-0.00015297,659.88,-9.867e-07,0.0025434,0.0001233,8.8984e-13,-1.9223e-10,0.00082923,-1.2399e-12,3.1961e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000174,0,0.000174,0.005
2.78e-07,-2.9331e-07,-9.4535,8.9899,-3.0745e+06,-4.6305,6.1142,-7.4751e+06,-1.6299e-07,5.6356e-07,-0.053008,-7.9836e-08,3.206e-06,-0.12888,5.5999e+05,100.12,7.1457e-07,-0.00013297,663.49,-9.9923e-07,0.0026505,0.00012582,8.9796e-13,-1.6709e-10,0.00083377,-1.2557e-12,3.3307e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000175,0,0.000175,0.005
2.7699e-07,-2.9537e-07,-9.1389,9.2728,-3.1178e+06,-4.5689,6.2861,-7.4713e+06,-1.5757e-07,5.6455e-07,-0.053755,-7.8774e-08,3.2909e-06,-0.12882,5.6106e+05,102.13,7.2103e-07,-0.00011297,667.11,-1.0118e-06,0.0027576,0.00012834,9.0607e-13,-1.4196e-10,0.00083831,-1.2714e-12,3.4653e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000176,0,0.000176,0.005
2.7599e-07,-2.9743e-07,-8.8242,9.5556,-3.1611e+06,-4.5074,6.458,-7.4675e+06,-1.5214e-07,5.6554e-07,-0.054502,-7.7713e-08,3.3757e-06,-0.12875,5.6213e+05,104.14,7.2749e-07,-9.2965e-05,670.72,-1.0243e-06,0.0028648,0.00013086,9.1419e-13,-1.1682e-10,0.00084285,-1.2872e-12,3.6e-09,7.8769e+06,-1.834,21.607,-2.2116e+06,-1.6601,-8.9612,-7.56e+06,-3.1621e-08,3.7253e-07,-0.038131,-2.8623e-08,-1.545e-07,-0.13035,5.3983e+05,48.252,4.5929,0.00061272,572.06,108.39,-0.11641,6.0635e-05,5.7717e-06,7.6997e-10,0.00071887,0.0001362,-1.4628e-07,1,0.000177,0,0.000177,0.005
