"joule heating","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential:0","potential:1","potential:2","temperature","temperature loads","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
21870,2.454e-06,0.0017043,0,-9.4462e-06,2.9926e-06,0,295.24,-5.5321e-14,1,1,0.01176,0.01176,0.021,0
22078,2.4068e-06,0.0017047,0,-9.4912e-06,3.0189e-06,0,295.24,-5.7396e-14,1,1,0.01182,0.01182,0.021,0
22286,2.3596e-06,0.001705,0,-9.5362e-06,3.0452e-06,0,295.24,-5.9471e-14,1,1,0.01188,0.01188,0.021,0
22494,2.3124e-06,0.0017054,0,-9.5813e-06,3.0715e-06,0,295.24,-6.1545e-14,1,1,0.01194,0.01194,0.021,0
22703,2.2653e-06,0.0017058,0,-9.6263e-06,3.0978e-06,0,295.24,-6.362e-14,1,1,0.012,0.012,0.021,0
22911,2.2181e-06,0.0017061,0,-9.6713e-06,3.1241e-06,0,295.24,-6.5695e-14,1,1,0.01206,0.01206,0.021,0
23119,2.1709e-06,0.0017065,0,-9.7164e-06,3.1504e-06,0,295.24,-6.7769e-14,1,1,0.01212,0.01212,0.021,0
23327,2.1237e-06,0.0017068,0,-9.7614e-06,3.1767e-06,0,295.24,-6.9844e-14,1,1,0.01218,0.01218,0.021,0
23535,2.0766e-06,0.0017072,0,-9.8064e-06,3.203e-06,0,295.24,-7.1919e-14,1,1,0.01224,0.01224,0.021,0
23743,2.0294e-06,0.0017075,0,-9.8515e-06,3.2293e-06,0,295.24,-7.3994e-14,1,1,0.0123,0.0123,0.021,0
23952,1.9822e-06,0.0017079,0,-9.8965e-06,3.2556e-06,0,295.24,-7.6068e-14,1,1,0.01236,0.01236,0.021,0
24160,1.935e-06,0.0017083,0,-9.9415e-06,3.2819e-06,0,295.24,-7.8143e-14,1,1,0.01242,0.01242,0.021,0
24368,1.8879e-06,0.0017086,0,-9.9865e-06,3.3082e-06,0,295.24,-8.0218e-14,1,1,0.01248,0.01248,0.021,0
24576,1.8407e-06,0.001709,0,-1.0032e-05,3.3345e-06,0,295.24,-8.2292e-14,1,1,0.01254,0.01254,0.021,0
24784,1.7935e-06,0.0017093,0,-1.0077e-05,3.3608e-06,0,295.24,-8.4367e-14,1,1,0.0126,0.0126,0.021,0
24992,1.7464e-06,0.0017097,0,-1.0122e-05,3.3871e-06,0,295.24,-8.6442e-14,1,1,0.01266,0.01266,0.021,0
25201,1.6992e-06,0.00171,0,-1.0167e-05,3.4134e-06,0,295.24,-8.8517e-14,1,1,0.01272,0.01272,0.021,0
25409,1.652e-06,0.0017104,0,-1.0212e-05,3.4397e-06,0,295.24,-9.0591e-14,1,1,0.01278,0.01278,0.021,0
25617,1.6048e-06,0.0017108,0,-1.0257e-05,3.466e-06,0,295.24,-9.2666e-14,1,1,0.01284,0.01284,0.021,0
25846,1.5755e-06,0.0017112,0,-1.0301e-05,3.4951e-06,0,295.24,-9.7265e-14,1,1,0.0129,0.0129,0.021,0
26077,1.5476e-06,0.0017117,0,-1.0345e-05,3.5243e-06,0,295.24,-1.0207e-13,1,1,0.01296,0.01296,0.021,0
26308,1.5197e-06,0.0017122,0,-1.0389e-05,3.5536e-06,0,295.24,-1.0688e-13,1,1,0.01302,0.01302,0.021,0
26539,1.4918e-06,0.0017127,0,-1.0433e-05,3.5829e-06,0,295.24,-1.1168e-13,1,1,0.01308,0.01308,0.021,0
26770,1.4639e-06,0.0017132,0,-1.0477e-05,3.6121e-06,0,295.24,-1.1649e-13,1,1,0.01314,0.01314,0.021,0
27001,1.436e-06,0.0017137,0,-1.0521e-05,3.6414e-06,0,295.24,-1.213e-13,1,1,0.0132,0.0132,0.021,0
27232,1.4081e-06,0.0017142,0,-1.0565e-05,3.6706e-06,0,295.24,-1.261e-13,1,1,0.01326,0.01326,0.021,0
27463,1.3802e-06,0.0017147,0,-1.0608e-05,3.6999e-06,0,295.24,-1.3091e-13,1,1,0.01332,0.01332,0.021,0
27694,1.3523e-06,0.0017152,0,-1.0652e-05,3.7292e-06,0,295.24,-1.3572e-13,1,1,0.01338,0.01338,0.021,0
27925,1.3244e-06,0.0017157,0,-1.0696e-05,3.7584e-06,0,295.24,-1.4052e-13,1,1,0.01344,0.01344,0.021,0
28156,1.2965e-06,0.0017162,0,-1.074e-05,3.7877e-06,0,295.24,-1.4533e-13,1,1,0.0135,0.0135,0.021,0
28387,1.2686e-06,0.0017167,0,-1.0784e-05,3.817e-06,0,295.24,-1.5014e-13,1,1,0.01356,0.01356,0.021,0
28618,1.2407e-06,0.0017172,0,-1.0828e-05,3.8462e-06,0,295.24,-1.5494e-13,1,1,0.01362,0.01362,0.021,0
28849,1.2128e-06,0.0017177,0,-1.0872e-05,3.8755e-06,0,295.24,-1.5975e-13,1,1,0.01368,0.01368,0.021,0
29080,1.1849e-06,0.0017182,0,-1.0916e-05,3.9047e-06,0,295.24,-1.6456e-13,1,1,0.01374,0.01374,0.021,0
29311,1.157e-06,0.0017187,0,-1.096e-05,3.934e-06,0,295.24,-1.6936e-13,1,1,0.0138,0.0138,0.021,0
29542,1.1291e-06,0.0017192,0,-1.1004e-05,3.9633e-06,0,295.24,-1.7417e-13,1,1,0.01386,0.01386,0.021,0
29772,1.1012e-06,0.0017197,0,-1.1048e-05,3.9925e-06,0,295.24,-1.7898e-13,1,1,0.01392,0.01392,0.021,0
30003,1.0733e-06,0.0017202,0,-1.1092e-05,4.0218e-06,0,295.24,-1.8378e-13,1,1,0.01398,0.01398,0.021,0
30234,1.0454e-06,0.0017207,0,-1.1136e-05,4.0511e-06,0,295.24,-1.8859e-13,1,1,0.01404,0.01404,0.021,0
30465,1.0175e-06,0.0017212,0,-1.118e-05,4.0803e-06,0,295.24,-1.934e-13,1,1,0.0141,0.0141,0.021,0
30696,9.8962e-07,0.0017217,0,-1.1224e-05,4.1096e-06,0,295.24,-1.982e-13,1,1,0.01416,0.01416,0.021,0
30927,9.6173e-07,0.0017221,0,-1.1268e-05,4.1388e-06,0,295.24,-2.0301e-13,1,1,0.01422,0.01422,0.021,0
31158,9.3383e-07,0.0017226,0,-1.1312e-05,4.1681e-06,0,295.24,-2.0782e-13,1,1,0.01428,0.01428,0.021,0
31389,9.0593e-07,0.0017231,0,-1.1356e-05,4.1974e-06,0,295.24,-2.1262e-13,1,1,0.01434,0.01434,0.021,0
31620,8.7803e-07,0.0017236,0,-1.14e-05,4.2266e-06,0,295.24,-2.1743e-13,1,1,0.0144,0.0144,0.021,0
31851,8.5014e-07,0.0017241,0,-1.1444e-05,4.2559e-06,0,295.24,-2.2224e-13,1,1,0.01446,0.01446,0.021,0
32082,8.2224e-07,0.0017246,0,-1.1488e-05,4.2852e-06,0,295.24,-2.2704e-13,1,1,0.01452,0.01452,0.021,0
32313,7.9434e-07,0.0017251,0,-1.1532e-05,4.3144e-06,0,295.24,-2.3185e-13,1,1,0.01458,0.01458,0.021,0
32544,7.6645e-07,0.0017256,0,-1.1576e-05,4.3437e-06,0,295.24,-2.3666e-13,1,1,0.01464,0.01464,0.021,0
32775,7.3855e-07,0.0017261,0,-1.162e-05,4.3729e-06,0,295.24,-2.4146e-13,1,1,0.0147,0.0147,0.021,0
33036,7.3238e-07,0.0017268,0,-1.1662e-05,4.4065e-06,0,295.24,-2.442e-13,1,1,0.01476,0.01476,0.021,0
33352,7.6689e-07,0.0017279,0,-1.17e-05,4.4483e-06,0,295.24,-2.4307e-13,1,1,0.01482,0.01482,0.021,0
33669,8.014e-07,0.001729,0,-1.1739e-05,4.49e-06,0,295.24,-2.4193e-13,1,1,0.01488,0.01488,0.021,0
33985,8.3592e-07,0.0017301,0,-1.1778e-05,4.5318e-06,0,295.24,-2.408e-13,1,1,0.01494,0.01494,0.021,0
34302,8.7043e-07,0.0017311,0,-1.1816e-05,4.5735e-06,0,295.24,-2.3966e-13,1,1,0.015,0.015,0.021,0
34618,9.0495e-07,0.0017322,0,-1.1855e-05,4.6153e-06,0,295.24,-2.3853e-13,1,1,0.01506,0.01506,0.021,0
34935,9.3946e-07,0.0017333,0,-1.1894e-05,4.657e-06,0,295.24,-2.374e-13,1,1,0.01512,0.01512,0.021,0
35251,9.7397e-07,0.0017344,0,-1.1932e-05,4.6988e-06,0,295.24,-2.3626e-13,1,1,0.01518,0.01518,0.021,0
35568,1.0085e-06,0.0017355,0,-1.1971e-05,4.7405e-06,0,295.24,-2.3513e-13,1,1,0.01524,0.01524,0.021,0
35884,1.043e-06,0.0017366,0,-1.201e-05,4.7823e-06,0,295.24,-2.3399e-13,1,1,0.0153,0.0153,0.021,0
36201,1.0775e-06,0.0017377,0,-1.2048e-05,4.824e-06,0,295.24,-2.3286e-13,1,1,0.01536,0.01536,0.021,0
36517,1.112e-06,0.0017387,0,-1.2087e-05,4.8658e-06,0,295.24,-2.3172e-13,1,1,0.01542,0.01542,0.021,0
36834,1.1465e-06,0.0017398,0,-1.2126e-05,4.9075e-06,0,295.24,-2.3059e-13,1,1,0.01548,0.01548,0.021,0
37151,1.1811e-06,0.0017409,0,-1.2164e-05,4.9493e-06,0,295.24,-2.2946e-13,1,1,0.01554,0.01554,0.021,0
37467,1.2156e-06,0.001742,0,-1.2203e-05,4.991e-06,0,295.24,-2.2832e-13,1,1,0.0156,0.0156,0.021,0
37784,1.2501e-06,0.0017431,0,-1.2242e-05,5.0328e-06,0,295.24,-2.2719e-13,1,1,0.01566,0.01566,0.021,0
38100,1.2846e-06,0.0017442,0,-1.228e-05,5.0745e-06,0,295.24,-2.2605e-13,1,1,0.01572,0.01572,0.021,0
38417,1.3191e-06,0.0017452,0,-1.2319e-05,5.1163e-06,0,295.24,-2.2492e-13,1,1,0.01578,0.01578,0.021,0
38733,1.3536e-06,0.0017463,0,-1.2358e-05,5.158e-06,0,295.24,-2.2378e-13,1,1,0.01584,0.01584,0.021,0
39050,1.3881e-06,0.0017474,0,-1.2396e-05,5.1998e-06,0,295.24,-2.2265e-13,1,1,0.0159,0.0159,0.021,0
39366,1.4227e-06,0.0017485,0,-1.2435e-05,5.2415e-06,0,295.24,-2.2152e-13,1,1,0.01596,0.01596,0.021,0
39683,1.4572e-06,0.0017496,0,-1.2474e-05,5.2833e-06,0,295.24,-2.2038e-13,1,1,0.01602,0.01602,0.021,0
39999,1.4917e-06,0.0017507,0,-1.2512e-05,5.325e-06,0,295.24,-2.1925e-13,1,1,0.01608,0.01608,0.021,0
40316,1.5262e-06,0.0017517,0,-1.2551e-05,5.3668e-06,0,295.24,-2.1811e-13,1,1,0.01614,0.01614,0.021,0
40632,1.5607e-06,0.0017528,0,-1.2589e-05,5.4085e-06,0,295.24,-2.1698e-13,1,1,0.0162,0.0162,0.021,0
40949,1.5952e-06,0.0017539,0,-1.2628e-05,5.4503e-06,0,295.24,-2.1584e-13,1,1,0.01626,0.01626,0.021,0
41265,1.6297e-06,0.001755,0,-1.2667e-05,5.492e-06,0,295.24,-2.1471e-13,1,1,0.01632,0.01632,0.021,0
41582,1.6643e-06,0.0017561,0,-1.2705e-05,5.5338e-06,0,295.24,-2.1357e-13,1,1,0.01638,0.01638,0.021,0
41898,1.6988e-06,0.0017572,0,-1.2744e-05,5.5755e-06,0,295.24,-2.1244e-13,1,1,0.01644,0.01644,0.021,0
42215,1.7333e-06,0.0017582,0,-1.2783e-05,5.6173e-06,0,295.24,-2.1131e-13,1,1,0.0165,0.0165,0.021,0
42532,1.7678e-06,0.0017593,0,-1.2821e-05,5.659e-06,0,295.24,-2.1017e-13,1,1,0.01656,0.01656,0.021,0
42848,1.8023e-06,0.0017604,0,-1.286e-05,5.7008e-06,0,295.24,-2.0904e-13,1,1,0.01662,0.01662,0.021,0
43165,1.8368e-06,0.0017615,0,-1.2899e-05,5.7425e-06,0,295.24,-2.079e-13,1,1,0.01668,0.01668,0.021,0
43481,1.8713e-06,0.0017626,0,-1.2937e-05,5.7843e-06,0,295.24,-2.0677e-13,1,1,0.01674,0.01674,0.021,0
43798,1.9058e-06,0.0017637,0,-1.2976e-05,5.826e-06,0,295.24,-2.0563e-13,1,1,0.0168,0.0168,0.021,0
44114,1.9404e-06,0.0017647,0,-1.3015e-05,5.8678e-06,0,295.24,-2.045e-13,1,1,0.01686,0.01686,0.021,0
44431,1.9749e-06,0.0017658,0,-1.3053e-05,5.9095e-06,0,295.24,-2.0337e-13,1,1,0.01692,0.01692,0.021,0
44747,2.0094e-06,0.0017669,0,-1.3092e-05,5.9513e-06,0,295.24,-2.0223e-13,1,1,0.01698,0.01698,0.021,0
45064,2.0439e-06,0.001768,0,-1.3131e-05,5.993e-06,0,295.24,-2.011e-13,1,1,0.01704,0.01704,0.021,0
45380,2.0784e-06,0.0017691,0,-1.3169e-05,6.0348e-06,0,295.24,-1.9996e-13,1,1,0.0171,0.0171,0.021,0
45697,2.1129e-06,0.0017702,0,-1.3208e-05,6.0765e-06,0,295.24,-1.9883e-13,1,1,0.01716,0.01716,0.021,0
46013,2.1474e-06,0.0017713,0,-1.3247e-05,6.1183e-06,0,295.24,-1.9769e-13,1,1,0.01722,0.01722,0.021,0
46330,2.182e-06,0.0017723,0,-1.3285e-05,6.16e-06,0,295.24,-1.9656e-13,1,1,0.01728,0.01728,0.021,0
46646,2.2165e-06,0.0017734,0,-1.3324e-05,6.2018e-06,0,295.24,-1.9543e-13,1,1,0.01734,0.01734,0.021,0
46963,2.251e-06,0.0017745,0,-1.3363e-05,6.2435e-06,0,295.24,-1.9429e-13,1,1,0.0174,0.0174,0.021,0
47279,2.2855e-06,0.0017756,0,-1.3401e-05,6.2852e-06,0,295.24,-1.9316e-13,1,1,0.01746,0.01746,0.021,0
47596,2.32e-06,0.0017767,0,-1.344e-05,6.327e-06,0,295.23,-1.9202e-13,1,1,0.01752,0.01752,0.021,0
47913,2.3545e-06,0.0017778,0,-1.3479e-05,6.3687e-06,0,295.23,-1.9089e-13,1,1,0.01758,0.01758,0.021,0
48229,2.389e-06,0.0017788,0,-1.3517e-05,6.4105e-06,0,295.23,-1.8975e-13,1,1,0.01764,0.01764,0.021,0
48546,2.4236e-06,0.0017799,0,-1.3556e-05,6.4522e-06,0,295.23,-1.8862e-13,1,1,0.0177,0.0177,0.021,0
48862,2.4581e-06,0.001781,0,-1.3595e-05,6.494e-06,0,295.23,-1.8749e-13,1,1,0.01776,0.01776,0.021,0
49179,2.4926e-06,0.0017821,0,-1.3633e-05,6.5357e-06,0,295.23,-1.8635e-13,1,1,0.01782,0.01782,0.021,0
49495,2.5271e-06,0.0017832,0,-1.3672e-05,6.5775e-06,0,295.23,-1.8522e-13,1,1,0.01788,0.01788,0.021,0
49812,2.5616e-06,0.0017843,0,-1.3711e-05,6.6192e-06,0,295.23,-1.8408e-13,1,1,0.01794,0.01794,0.021,0
50128,2.5961e-06,0.0017853,0,-1.3749e-05,6.661e-06,0,295.23,-1.8295e-13,1,1,0.018,0.018,0.021,0
50445,2.6306e-06,0.0017864,0,-1.3788e-05,6.7027e-06,0,295.23,-1.8181e-13,1,1,0.01806,0.01806,0.021,0
50761,2.6652e-06,0.0017875,0,-1.3827e-05,6.7445e-06,0,295.23,-1.8068e-13,1,1,0.01812,0.01812,0.021,0
51078,2.6997e-06,0.0017886,0,-1.3865e-05,6.7862e-06,0,295.23,-1.7955e-13,1,1,0.01818,0.01818,0.021,0
51394,2.7342e-06,0.0017897,0,-1.3904e-05,6.828e-06,0,295.23,-1.7841e-13,1,1,0.01824,0.01824,0.021,0
51711,2.7687e-06,0.0017908,0,-1.3943e-05,6.8697e-06,0,295.23,-1.7728e-13,1,1,0.0183,0.0183,0.021,0
52027,2.8032e-06,0.0017918,0,-1.3981e-05,6.9115e-06,0,295.23,-1.7614e-13,1,1,0.01836,0.01836,0.021,0
52344,2.8377e-06,0.0017929,0,-1.402e-05,6.9532e-06,0,295.23,-1.7501e-13,1,1,0.01842,0.01842,0.021,0
52667,2.8814e-06,0.0017941,0,-1.4058e-05,6.9961e-06,0,295.23,-1.72e-13,1,1,0.01848,0.01848,0.021,0
53029,2.9851e-06,0.0017957,0,-1.4092e-05,7.0464e-06,0,295.23,-1.5664e-13,1,1,0.01854,0.01854,0.021,0
53392,3.0888e-06,0.0017973,0,-1.4126e-05,7.0967e-06,0,295.23,-1.4128e-13,1,1,0.0186,0.0186,0.021,0
53755,3.1926e-06,0.0017989,0,-1.416e-05,7.147e-06,0,295.23,-1.2592e-13,1,1,0.01866,0.01866,0.021,0
54117,3.2963e-06,0.0018005,0,-1.4194e-05,7.1972e-06,0,295.23,-1.1056e-13,1,1,0.01872,0.01872,0.021,0
54480,3.4e-06,0.0018021,0,-1.4228e-05,7.2475e-06,0,295.23,-9.5197e-14,1,1,0.01878,0.01878,0.021,0
54843,3.5037e-06,0.0018036,0,-1.4262e-05,7.2978e-06,0,295.23,-7.9837e-14,1,1,0.01884,0.01884,0.021,0
55206,3.6075e-06,0.0018052,0,-1.4296e-05,7.3481e-06,0,295.23,-6.4477e-14,1,1,0.0189,0.0189,0.021,0
55568,3.7112e-06,0.0018068,0,-1.433e-05,7.3984e-06,0,295.23,-4.9117e-14,1,1,0.01896,0.01896,0.021,0
55931,3.8149e-06,0.0018084,0,-1.4364e-05,7.4486e-06,0,295.23,-3.3757e-14,1,1,0.01902,0.01902,0.021,0
56294,3.9187e-06,0.00181,0,-1.4398e-05,7.4989e-06,0,295.23,-1.8397e-14,1,1,0.01908,0.01908,0.021,0
56656,4.0224e-06,0.0018116,0,-1.4432e-05,7.5492e-06,0,295.23,-3.0373e-15,1,1,0.01914,0.01914,0.021,0
57019,4.1261e-06,0.0018132,0,-1.4466e-05,7.5995e-06,0,295.23,1.2323e-14,1,1,0.0192,0.0192,0.021,0
57382,4.2299e-06,0.0018148,0,-1.4501e-05,7.6498e-06,0,295.23,2.7683e-14,1,1,0.01926,0.01926,0.021,0
57745,4.3336e-06,0.0018164,0,-1.4535e-05,7.7001e-06,0,295.23,4.3043e-14,1,1,0.01932,0.01932,0.021,0
58107,4.4373e-06,0.001818,0,-1.4569e-05,7.7503e-06,0,295.23,5.8403e-14,1,1,0.01938,0.01938,0.021,0
58470,4.5411e-06,0.0018196,0,-1.4603e-05,7.8006e-06,0,295.23,7.3763e-14,1,1,0.01944,0.01944,0.021,0
58833,4.6448e-06,0.0018212,0,-1.4637e-05,7.8509e-06,0,295.23,8.9123e-14,1,1,0.0195,0.0195,0.021,0
59195,4.7485e-06,0.0018228,0,-1.4671e-05,7.9012e-06,0,295.23,1.0448e-13,1,1,0.01956,0.01956,0.021,0
59558,4.8522e-06,0.0018244,0,-1.4705e-05,7.9515e-06,0,295.23,1.1984e-13,1,1,0.01962,0.01962,0.021,0
59921,4.956e-06,0.001826,0,-1.4739e-05,8.0018e-06,0,295.23,1.352e-13,1,1,0.01968,0.01968,0.021,0
60284,5.0597e-06,0.0018276,0,-1.4773e-05,8.052e-06,0,295.23,1.5056e-13,1,1,0.01974,0.01974,0.021,0
60646,5.1634e-06,0.0018292,0,-1.4807e-05,8.1023e-06,0,295.23,1.6592e-13,1,1,0.0198,0.0198,0.021,0
61009,5.2672e-06,0.0018307,0,-1.4841e-05,8.1526e-06,0,295.23,1.8128e-13,1,1,0.01986,0.01986,0.021,0
61372,5.3709e-06,0.0018323,0,-1.4875e-05,8.2029e-06,0,295.23,1.9664e-13,1,1,0.01992,0.01992,0.021,0
61735,5.4746e-06,0.0018339,0,-1.4909e-05,8.2532e-06,0,295.23,2.12e-13,1,1,0.01998,0.01998,0.021,0
62097,5.5784e-06,0.0018355,0,-1.4943e-05,8.3034e-06,0,295.23,2.2736e-13,1,1,0.02004,0.02004,0.021,0
62460,5.6821e-06,0.0018371,0,-1.4977e-05,8.3537e-06,0,295.23,2.4272e-13,1,1,0.0201,0.0201,0.021,0
62823,5.7858e-06,0.0018387,0,-1.5011e-05,8.404e-06,0,295.23,2.5808e-13,1,1,0.02016,0.02016,0.021,0
63185,5.8896e-06,0.0018403,0,-1.5045e-05,8.4543e-06,0,295.23,2.7344e-13,1,1,0.02022,0.02022,0.021,0
63548,5.9933e-06,0.0018419,0,-1.5079e-05,8.5046e-06,0,295.23,2.888e-13,1,1,0.02028,0.02028,0.021,0
63965,6.0434e-06,0.0018439,0,-1.5108e-05,8.5623e-06,0,295.23,2.9972e-13,1,1,0.02034,0.02034,0.021,0
64446,6.0302e-06,0.0018464,0,-1.5131e-05,8.6289e-06,0,295.23,3.054e-13,1,1,0.0204,0.0204,0.021,0
64927,6.0171e-06,0.0018488,0,-1.5154e-05,8.6955e-06,0,295.23,3.1107e-13,1,1,0.02046,0.02046,0.021,0
65408,6.0039e-06,0.0018513,0,-1.5177e-05,8.7621e-06,0,295.23,3.1675e-13,1,1,0.02052,0.02052,0.021,0
65888,5.9908e-06,0.0018537,0,-1.52e-05,8.8287e-06,0,295.23,3.2243e-13,1,1,0.02058,0.02058,0.021,0
66369,5.9776e-06,0.0018562,0,-1.5223e-05,8.8952e-06,0,295.23,3.281e-13,1,1,0.02064,0.02064,0.021,0
66850,5.9645e-06,0.0018587,0,-1.5246e-05,8.9618e-06,0,295.23,3.3378e-13,1,1,0.0207,0.0207,0.021,0
67331,5.9513e-06,0.0018611,0,-1.5269e-05,9.0284e-06,0,295.23,3.3946e-13,1,1,0.02076,0.02076,0.021,0
67812,5.9382e-06,0.0018636,0,-1.5292e-05,9.095e-06,0,295.23,3.4513e-13,1,1,0.02082,0.02082,0.021,0
68293,5.925e-06,0.001866,0,-1.5315e-05,9.1616e-06,0,295.22,3.5081e-13,1,1,0.02088,0.02088,0.021,0
68774,5.9119e-06,0.0018685,0,-1.5338e-05,9.2281e-06,0,295.22,3.5649e-13,1,1,0.02094,0.02094,0.021,0
69254,5.8987e-06,0.001871,0,-1.5361e-05,9.2947e-06,0,295.22,3.6216e-13,1,1,0.021,0.021,0.021,0
69735,5.8856e-06,0.0018734,0,-1.5384e-05,9.3613e-06,0,295.22,3.6784e-13,1,1,0.02106,0.02106,0.021,0
70216,5.8724e-06,0.0018759,0,-1.5407e-05,9.4279e-06,0,295.22,3.7351e-13,1,1,0.02112,0.02112,0.021,0
70697,5.8593e-06,0.0018784,0,-1.543e-05,9.4945e-06,0,295.22,3.7919e-13,1,1,0.02118,0.02118,0.021,0
71178,5.8461e-06,0.0018808,0,-1.5453e-05,9.5611e-06,0,295.22,3.8487e-13,1,1,0.02124,0.02124,0.021,0
71659,5.833e-06,0.0018833,0,-1.5476e-05,9.6276e-06,0,295.22,3.9054e-13,1,1,0.0213,0.0213,0.021,0
72140,5.8198e-06,0.0018857,0,-1.5499e-05,9.6942e-06,0,295.22,3.9622e-13,1,1,0.02136,0.02136,0.021,0
72620,5.8067e-06,0.0018882,0,-1.5522e-05,9.7608e-06,0,295.22,4.019e-13,1,1,0.02142,0.02142,0.021,0
73101,5.7935e-06,0.0018907,0,-1.5545e-05,9.8274e-06,0,295.22,4.0757e-13,1,1,0.02148,0.02148,0.021,0
73582,5.7804e-06,0.0018931,0,-1.5568e-05,9.894e-06,0,295.22,4.1325e-13,1,1,0.02154,0.02154,0.021,0
74063,5.7672e-06,0.0018956,0,-1.5591e-05,9.9605e-06,0,295.22,4.1893e-13,1,1,0.0216,0.0216,0.021,0
74544,5.754e-06,0.001898,0,-1.5614e-05,1.0027e-05,0,295.22,4.246e-13,1,1,0.02166,0.02166,0.021,0
75025,5.7409e-06,0.0019005,0,-1.5637e-05,1.0094e-05,0,295.22,4.3028e-13,1,1,0.02172,0.02172,0.021,0
75506,5.7277e-06,0.001903,0,-1.566e-05,1.016e-05,0,295.22,4.3595e-13,1,1,0.02178,0.02178,0.021,0
75986,5.7146e-06,0.0019054,0,-1.5683e-05,1.0227e-05,0,295.22,4.4163e-13,1,1,0.02184,0.02184,0.021,0
76467,5.7014e-06,0.0019079,0,-1.5706e-05,1.0293e-05,0,295.22,4.4731e-13,1,1,0.0219,0.0219,0.021,0
76948,5.6883e-06,0.0019104,0,-1.5729e-05,1.036e-05,0,295.22,4.5298e-13,1,1,0.02196,0.02196,0.021,0
77429,5.6751e-06,0.0019128,0,-1.5752e-05,1.0427e-05,0,295.22,4.5866e-13,1,1,0.02202,0.02202,0.021,0
77910,5.662e-06,0.0019153,0,-1.5775e-05,1.0493e-05,0,295.22,4.6434e-13,1,1,0.02208,0.02208,0.021,0
78391,5.6488e-06,0.0019177,0,-1.5798e-05,1.056e-05,0,295.22,4.7001e-13,1,1,0.02214,0.02214,0.021,0
78872,5.6357e-06,0.0019202,0,-1.5821e-05,1.0626e-05,0,295.22,4.7569e-13,1,1,0.0222,0.0222,0.021,0
79352,5.6225e-06,0.0019227,0,-1.5844e-05,1.0693e-05,0,295.22,4.8137e-13,1,1,0.02226,0.02226,0.021,0
79833,5.6094e-06,0.0019251,0,-1.5867e-05,1.076e-05,0,295.22,4.8704e-13,1,1,0.02232,0.02232,0.021,0
80314,5.5962e-06,0.0019276,0,-1.589e-05,1.0826e-05,0,295.22,4.9272e-13,1,1,0.02238,0.02238,0.021,0
80795,5.5831e-06,0.00193,0,-1.5913e-05,1.0893e-05,0,295.22,4.984e-13,1,1,0.02244,0.02244,0.021,0
81276,5.5699e-06,0.0019325,0,-1.5936e-05,1.0959e-05,0,295.22,5.0407e-13,1,1,0.0225,0.0225,0.021,0
81757,5.5568e-06,0.001935,0,-1.5959e-05,1.1026e-05,0,295.22,5.0975e-13,1,1,0.02256,0.02256,0.021,0
82238,5.5436e-06,0.0019374,0,-1.5982e-05,1.1092e-05,0,295.22,5.1542e-13,1,1,0.02262,0.02262,0.021,0
82718,5.5305e-06,0.0019399,0,-1.6005e-05,1.1159e-05,0,295.22,5.211e-13,1,1,0.02268,0.02268,0.021,0
83199,5.5173e-06,0.0019423,0,-1.6028e-05,1.1226e-05,0,295.22,5.2678e-13,1,1,0.02274,0.02274,0.021,0
83680,5.5042e-06,0.0019448,0,-1.6051e-05,1.1292e-05,0,295.22,5.3245e-13,1,1,0.0228,0.0228,0.021,0
84161,5.491e-06,0.0019473,0,-1.6074e-05,1.1359e-05,0,295.22,5.3813e-13,1,1,0.02286,0.02286,0.021,0
84642,5.4778e-06,0.0019497,0,-1.6096e-05,1.1425e-05,0,295.21,5.4381e-13,1,1,0.02292,0.02292,0.021,0
85123,5.4647e-06,0.0019522,0,-1.6119e-05,1.1492e-05,0,295.21,5.4948e-13,1,1,0.02298,0.02298,0.021,0
85604,5.4515e-06,0.0019547,0,-1.6142e-05,1.1558e-05,0,295.21,5.5516e-13,1,1,0.02304,0.02304,0.021,0
86084,5.4384e-06,0.0019571,0,-1.6165e-05,1.1625e-05,0,295.21,5.6084e-13,1,1,0.0231,0.0231,0.021,0
86565,5.4252e-06,0.0019596,0,-1.6188e-05,1.1692e-05,0,295.21,5.6651e-13,1,1,0.02316,0.02316,0.021,0
87046,5.4121e-06,0.001962,0,-1.6211e-05,1.1758e-05,0,295.21,5.7219e-13,1,1,0.02322,0.02322,0.021,0
87527,5.3989e-06,0.0019645,0,-1.6234e-05,1.1825e-05,0,295.21,5.7787e-13,1,1,0.02328,0.02328,0.021,0
88008,5.3858e-06,0.001967,0,-1.6257e-05,1.1891e-05,0,295.21,5.8354e-13,1,1,0.02334,0.02334,0.021,0
88489,5.3726e-06,0.0019694,0,-1.628e-05,1.1958e-05,0,295.21,5.8922e-13,1,1,0.0234,0.0234,0.021,0
88970,5.3595e-06,0.0019719,0,-1.6303e-05,1.2025e-05,0,295.21,5.9489e-13,1,1,0.02346,0.02346,0.021,0
89450,5.3463e-06,0.0019743,0,-1.6326e-05,1.2091e-05,0,295.21,6.0057e-13,1,1,0.02352,0.02352,0.021,0
89931,5.3332e-06,0.0019768,0,-1.6349e-05,1.2158e-05,0,295.21,6.0625e-13,1,1,0.02358,0.02358,0.021,0
